passenger1,passenger2,Number of flights together
7131,9648,5
5572,9677,4
3064,484,6
2945,3187,6
6342,8767,5
3616,75,5
3611,5538,5
4034,4202,6
4300,6800,4
3249,8614,5
5314,5966,6
10315,10394,6
1055,8846,4
10110,9166,4
6441,8363,4
4109,5911,4
5007,9935,4
5571,8662,4
10412,10470,4
10428,10456,4
10427,10437,4
10431,10442,4
10476,10496,4
10446,10488,4
10453,10486,5
10434,10458,5
10424,10485,4
1013,7679,4
3807,4275,6
4503,8961,5
10368,7505,5
10368,8775,6
3278,5447,4
8120,9058,4
7023,8036,4
10371,9466,4
10389,8048,5
6707,9834,4
10521,9709,4
10541,9758,5
10548,9757,6
8679,9068,6
2684,6453,4
1109,5966,4
2024,5522,6
10702,10771,4
10741,10779,4
10710,10737,5
10762,10764,4
10753,10799,4
10770,10791,5
10703,10764,4
3514,4564,4
11124,11141,4
11124,11200,4
11106,11161,4
11141,11188,4
11173,11188,4
11173,11175,4
11145,11199,4
11120,11135,4
11117,11125,4
10252,2262,4
9057,9980,5
1475,9057,5
11271,9063,4
11296,9761,4
11256,75,4
4453,9063,4
2581,9752,4
10175,9451,4
11315,11332,6
11329,11330,4
8363,8735,4
3078,8596,5
8584,9068,5
10509,4404,5
1966,6777,11
5850,8475,6
7511,8149,4
11774,11798,4
2472,5564,4
6523,7582,4
5016,5209,5
5211,7427,4
23,9988,6
4348,5046,4
7138,8529,4
7138,9790,4
4363,690,5
7007,763,5
11972,11987,5
9282,9376,6
736,888,4
1064,4580,4
1138,241,4
10016,4217,4
1762,9659,4
210,7098,4
10058,8912,4
10058,1670,4
6522,7679,6
7809,8194,4
2174,371,4
3432,8194,5
5031,6548,4
4188,614,4
10034,3409,5
1820,421,4
10758,5416,4
10010,4955,4
11067,6114,4
10576,855,8
10267,3880,4
10267,2201,5
3367,3837,5
9359,9955,4
10564,3169,4
2755,5612,4
4707,8114,4
288,8579,5
288,6541,4
2185,7507,5
4444,6823,5
1056,8353,4
10206,620,5
11610,2476,6
1041,2476,5
4364,8245,4
10123,7187,4
11774,5549,4
2097,8501,5
10613,3903,4
1563,4462,4
1115,9829,4
348,8505,4
12411,12486,4
10795,8821,4
1352,859,4
1340,5375,4
10240,5009,4
6071,7453,4
10130,3065,4
11123,2766,5
11399,7515,4
213,8030,5
11680,7951,4
11767,9712,4
10432,10989,4
12508,12590,4
4707,953,5
10329,12558,4
7902,9704,4
6208,8358,4
10455,12001,4
1470,2949,4
1323,4927,4
2127,7714,4
6743,9721,8
2690,3823,4
11544,4483,4
11544,5958,5
10757,6121,4
12938,12956,4
4034,407,4
2930,5303,4
5634,6323,5
12301,4774,4
12273,5147,4
13416,13432,4
2626,3173,6
4645,6666,4
482,683,4
11136,6258,5
7593,8539,4
11323,11508,5
3533,5575,4
1363,264,4
4082,7780,4
1491,2082,6
10289,3297,4
10329,8732,4
12574,5054,4
10812,12570,4
8036,9466,4
11683,5513,4
12553,741,4
10767,12586,4
10767,9152,4
3773,9505,5
12653,13695,4
5769,9369,5
10507,6616,4
13560,2065,4
12189,12286,4
3875,5161,4
13276,1466,4
311,9445,5
13378,998,4
10551,2068,4
11089,13565,5
210,5251,4
12126,13623,5
12197,4021,4
370,7209,4
1454,5513,4
1898,7395,5
1151,7288,4
1151,1723,4
13240,2082,4
1491,1656,5
11513,14077,4
14077,2035,4
2112,5754,5
10067,13564,8
5007,7099,5
11026,3889,4
4685,6857,4
3897,7114,4
6067,7114,4
712,9540,7
2548,3319,4
356,9101,4
13163,9101,6
10393,11993,4
1359,7176,4
7064,9300,4
4973,6085,4
12231,2987,4
2814,3484,4
12144,14093,4
12301,14095,4
14650,14659,4
14731,14739,4
14718,14793,4
14718,14778,4
14705,14786,5
14705,14787,4
10652,15153,4
15112,3962,4
3242,6365,4
12144,8359,4
416,461,5
733,761,6
751,764,6
712,726,5
850,884,4
944,968,4
1074,1082,4
1026,1029,5
1031,374,6
1031,341,4
1413,1430,4
1001,724,7
1023,709,4
1244,302,4
1767,1769,5
1988,1991,4
2150,2172,4
2469,2497,4
2869,2886,4
2929,2930,4
355,360,7
366,368,8
334,382,5
606,611,5
743,791,5
730,761,6
707,750,5
712,764,5
724,772,9
750,795,7
812,832,4
804,851,5
804,850,4
845,859,4
868,895,4
910,945,6
912,920,5
1051,1056,5
1044,315,4
1007,330,4
1053,395,5
1021,382,5
1262,1265,5
1231,1289,5
1363,1381,4
1004,1257,4
1029,724,4
1023,733,6
1612,1658,4
1625,1656,4
1864,1865,4
1804,1890,4
1945,1962,4
2123,2183,5
2142,2182,4
2109,2162,4
2202,2211,4
2203,2250,4
2235,2268,4
2370,2390,4
2356,2390,4
2403,2477,4
2434,2470,4
2415,2486,4
2645,2672,6
2601,2676,5
2908,2937,4
2938,2974,4
3037,3042,4
3077,3087,4
3380,3385,4
204,3120,4
248,3146,5
3439,3446,6
3411,3461,4
3461,3479,4
1594,2663,4
1024,1509,4
3519,3566,5
3550,3592,6
3524,3552,4
3556,3600,5
3512,3522,4
3649,3682,4
3756,3794,4
3930,3966,4
4051,4088,4
4012,4042,8
4035,4083,4
4063,4088,5
4022,4092,5
4007,4029,5
2147,654,4
1145,1499,4
1498,2773,4
2570,293,5
2539,299,5
2522,293,4
1645,2560,4
1611,613,4
1566,2643,4
369,3931,5
154,3039,5
4354,4355,4
2959,994,4
2514,3931,4
1506,443,4
2290,3528,4
4449,4484,4
2315,2437,4
130,3679,4
4053,4399,8
4046,4331,4
4046,4321,7
4611,4618,4
1482,2939,6
2802,962,4
1314,2867,6
1323,1444,4
4779,4795,5
2392,2432,4
2867,4309,5
4060,407,5
4339,915,5
1482,4339,5
4807,4864,4
1108,3173,4
5191,5194,4
5136,5186,4
5152,5161,5
2072,2281,4
5301,5375,4
2325,941,4
3509,923,4
1311,613,6
3482,5145,4
5446,5471,4
5416,5429,4
5401,5463,4
5412,5483,4
5481,5495,4
5423,5495,4
5438,5459,4
5426,5456,6
5406,5408,5
5498,5500,6
1722,5333,5
5514,5525,4
5549,5556,4
4009,5456,5
4016,5483,4
5478,975,6
4059,5477,4
169,4091,5
5048,5319,4
4297,5066,4
5724,5761,8
5720,5744,9
2239,4344,4
4671,4904,4
1230,2202,4
1587,4690,4
3940,4646,5
3782,4341,4
2623,344,4
1528,649,6
1077,2488,4
226,3415,4
5913,5941,4
5909,5964,4
5928,5936,4
5923,5953,5
5948,5978,4
5912,5917,6
2134,578,5
284,5223,4
1034,5996,4
2760,5792,4
1960,2747,5
4058,5232,4
1884,6075,6
4607,6063,6
4957,5498,4
1371,4431,4
4674,6096,6
2100,222,4
1767,4473,5
1617,5467,4
4523,5434,9
1662,443,7
3572,4069,4
4542,6027,4
1572,4656,4
2382,2818,4
6751,6755,4
6809,6874,6
6853,6864,6
6847,6885,5
6830,6853,5
6815,6857,5
6890,6892,5
391,5025,4
6977,6979,4
7055,7074,4
7331,7342,6
7502,7505,5
2786,5759,4
2780,5707,4
5632,7044,5
6554,7062,4
1009,7635,6
172,5022,4
5720,5993,5
117,7551,6
4440,5841,4
494,5738,5
2620,5707,5
2645,5775,5
8236,8238,4
8253,8277,4
8213,8245,7
8222,8295,6
7741,8373,4
8454,8497,4
1428,5361,7
1158,187,4
1960,6159,4
6357,8256,4
1189,3041,4
1025,1504,4
4896,5074,4
4263,7191,4
5015,6983,4
4641,8017,5
5769,6836,4
324,6898,4
5798,6889,4
6016,6829,4
6016,6872,4
438,6063,4
6825,950,4
5440,997,4
5440,6872,4
5500,6814,4
6096,6824,4
6077,6825,4
4607,6853,4
3120,4316,5
5720,6896,4
4481,6844,4
6047,6848,5
3177,6242,5
6446,7558,4
6950,7430,4
5116,627,6
3734,3934,4
7832,8216,4
1182,5789,4
5423,7318,4
2776,7629,5
8928,8950,4
8983,8984,4
8936,8968,5
1454,3837,4
3734,5361,4
3368,394,4
4156,8024,5
1752,467,4
3527,8042,4
1050,3140,4
7770,8132,4
3735,6813,5
625,8353,5
2776,7039,6
3169,8289,5
3943,5221,4
4389,8692,4
1531,3637,5
6339,6507,4
9063,9075,5
4135,6940,4
1095,8146,4
249,4135,5
1624,2975,8
2935,8548,4
7306,8798,5
6396,9050,4
8257,9058,6
2926,6750,4
6745,901,4
3735,5579,4
1940,7039,4
2857,6796,4
6548,9055,7
6571,79,5
6805,9044,5
5490,8402,5
5819,8073,5
4056,7953,4
2247,2982,4
3237,5137,5
3727,5571,5
3153,6067,5
6575,9007,4
7652,8517,5
9513,9587,4
2392,340,4
9690,9696,4
9630,9686,4
9601,9664,5
9648,9677,5
7162,9540,7
2960,4850,10
8589,9282,5
8078,9374,4
3078,9271,9
8518,8893,4
3638,9039,5
368,7776,4
1209,9968,4
5560,9926,4
3025,9049,4
2532,863,6
5584,8068,4
7872,8093,5
3590,6810,5
9303,9989,4
4449,9660,4
5683,9602,4
187,9648,4
388,7131,4
1800,419,4
5855,9303,4
174,3187,6
1637,332,5
2323,7636,5
8268,8599,4
8884,9066,4
1715,6622,4
315,8234,4
1818,4202,4
6453,8658,4
6474,8137,4
10348,10356,4
10346,10357,4
10313,10389,6
7530,7911,4
7153,9540,5
8045,9575,4
2656,9522,4
10325,8363,6
10353,8411,4
10409,10454,5
10439,10440,4
10447,10472,4
10452,10456,4
10440,10465,4
5408,6428,6
3220,9498,4
10407,2983,4
3442,5005,4
2926,7220,9
2960,398,7
6813,7768,4
10502,10553,4
3253,6067,4
8158,92,5
4210,6580,4
9067,9451,4
10313,5544,4
2926,9466,4
10576,7502,7
3519,5058,4
1352,8596,4
486,5058,6
3589,7153,4
2234,7153,4
167,2234,4
5403,8720,4
2090,382,5
1020,8720,5
10741,10778,4
10785,10796,7
10701,10714,7
10751,10766,4
10703,10705,4
10703,10706,4
10703,10786,4
3958,5459,5
11106,11153,4
11106,11191,4
11127,11157,4
11111,11183,4
11138,11142,4
11103,11118,4
11115,11122,4
11150,11169,4
11122,11165,4
11198,11199,5
11143,11160,4
11121,11128,4
11153,11180,4
11136,11157,4
10461,9069,4
11296,3616,4
1343,5957,4
4359,4453,4
10788,6560,4
10788,8262,4
10756,8260,4
10779,8260,4
10740,8793,4
10796,7560,6
11332,11353,4
10331,9495,6
8006,8596,5
10482,6380,4
3802,9833,4
109,5779,4
5953,760,4
2128,4591,4
11561,11600,5
10819,7162,8
6858,8101,4
8399,9770,5
11716,11779,4
10484,5016,4
11834,11863,6
11841,11857,4
10515,6431,4
1089,11412,4
5167,7685,4
4749,9441,6
7537,7833,4
4004,843,4
7979,9486,4
10234,7711,4
6706,7327,5
5882,7240,4
10756,1173,4
10017,8266,4
10083,4689,4
1138,2174,4
8266,9659,4
10016,1041,4
6024,7098,4
2108,4580,4
2489,5132,4
4689,9659,4
1378,4689,4
7076,7579,6
2532,4337,5
2117,4010,4
10612,4494,4
2503,6810,4
12032,12078,4
9446,9711,4
10812,6033,4
6111,7910,4
4713,7271,4
293,4147,5
8006,9758,4
8679,9386,6
10661,9068,5
3090,6529,5
10799,4137,4
4070,5096,7
11472,4732,4
3361,8851,6
1620,2508,6
11107,11897,4
1609,8980,4
7507,942,4
11466,2097,5
10509,3249,4
1189,6807,4
2000,8574,4
11871,1966,4
6464,6777,4
11803,5277,4
11803,7837,4
11194,11698,4
11610,5587,5
2722,4784,5
12105,9969,4
2054,7902,5
7881,7902,4
6114,8684,4
5711,7236,4
11592,9294,4
8234,9302,4
11207,5270,5
1074,3309,7
6929,9511,5
6409,8594,7
6409,7493,4
10371,6678,4
636,8529,4
11823,6402,5
11953,6575,4
10238,5043,4
10382,2068,4
2707,6308,4
1352,435,4
6720,970,4
3896,9548,4
7777,781,4
10691,1096,4
3779,5411,4
1829,741,6
11450,9906,5
6136,9988,4
5977,603,4
10435,9472,5
11535,12002,4
5418,6394,4
12526,12530,5
11823,12001,4
1753,8132,6
3977,611,4
6181,8821,4
11422,2653,5
12160,5787,4
11262,11544,4
11073,455,4
11746,2478,6
12717,12730,4
12761,12774,4
3595,3912,4
12881,12890,4
12917,12937,5
12939,12982,4
103,7507,4
11594,2969,4
5623,7346,4
12298,8252,5
4170,9676,4
1133,9620,4
11530,3546,4
13142,13168,4
11513,3992,4
10308,8671,7
12657,13442,4
7086,8285,4
8025,8529,6
4645,9443,4
3874,6146,4
11571,9661,4
10184,4576,4
8180,9576,5
13734,13792,4
12950,7552,4
10960,3601,4
13808,13819,4
1004,372,4
3382,7286,6
11730,12959,4
3926,5867,5
13416,13872,4
11872,2439,4
12533,6010,4
11871,9152,4
1033,1829,4
10760,7327,4
12553,501,5
5414,8132,5
12695,4366,5
10573,726,4
12189,2065,4
10447,10595,5
13295,13336,4
10802,2778,5
8263,9721,5
4543,8263,4
8964,9494,5
919,9410,6
12787,1977,4
5668,8332,4
4037,8881,4
2713,8258,5
12981,14077,4
10605,5212,4
1591,5754,5
13564,6323,5
3889,4112,4
5380,5802,4
1972,974,4
12231,1709,4
11450,7877,4
12787,1775,4
1112,13839,4
3319,5101,4
13249,7194,5
6041,9781,4
11572,13249,4
13249,5201,4
13007,2676,4
10605,2639,5
3910,8116,4
13565,3235,4
2826,8590,4
2485,6545,4
12144,6261,4
14747,14779,4
14767,14768,4
14708,14720,4
15130,15146,4
15115,15180,4
15160,4711,4
119,175,4
135,147,5
244,289,8
231,271,7
324,368,6
308,328,5
401,431,5
729,771,5
765,800,5
771,786,5
733,771,8
751,768,6
884,895,4
815,882,4
891,898,4
1044,366,4
1293,1298,5
1422,1439,6
1001,739,6
374,772,6
395,701,4
1561,1598,5
1878,1891,5
1964,1986,4
1970,1972,5
1971,1999,4
1933,1989,4
2175,2183,6
2137,2162,4
2110,2137,4
2261,2300,4
2211,2232,4
157,173,6
305,341,6
415,440,4
781,785,5
915,993,4
1002,1073,8
1126,1173,4
1056,381,4
1051,366,4
1253,1279,4
1053,763,7
1269,369,5
1662,1696,4
1855,1897,4
1837,1888,4
1905,1969,4
1911,1951,4
1936,1942,5
1908,1950,5
2181,2185,4
2452,2492,5
2521,2557,4
2554,2573,7
2510,2521,5
2720,2727,4
2972,2988,8
3041,3093,5
3303,3371,4
3192,606,4
3120,660,4
283,3116,4
3157,622,4
3447,3493,4
3436,3461,5
3405,3439,4
1503,2681,4
1569,333,4
3509,3547,5
3567,3586,5
3505,3575,6
3639,3681,5
3602,3699,4
3604,3672,5
3607,3672,5
3627,3663,5
3440,740,4
3475,701,4
3475,368,4
3819,3872,6
3809,3887,4
3801,3837,4
3902,3932,5
4059,4063,5
4012,4034,4
4050,4086,4
2178,289,5
2152,286,4
2152,289,5
3188,679,5
218,3114,4
221,609,4
1442,2742,4
1498,2792,6
1645,275,6
2243,3600,6
2240,3556,4
1074,2867,5
4201,4239,4
4278,4280,6
2521,601,4
2947,947,5
4324,4330,4
4380,4395,4
4329,4359,6
2174,237,6
1314,901,4
1337,901,4
2570,3924,4
4036,4397,4
2222,3536,6
4466,4496,4
4417,4493,4
177,3657,4
130,3635,6
2038,3663,4
2001,2460,6
4502,4541,5
4066,4373,6
4620,4640,4
1465,2758,4
1900,2786,4
1337,2511,9
1984,4319,5
2026,3637,6
1696,4044,8
2939,4044,5
4932,4995,4
4904,4946,6
1413,4200,9
5268,5285,4
3568,3655,4
3568,3682,4
2236,2951,4
1358,920,4
2932,3547,6
2924,912,4
1321,988,4
3801,5331,5
5408,5439,4
5416,5426,4
5432,5458,6
5459,5478,4
5404,5416,4
5406,5499,4
1437,5313,4
2768,5027,4
5572,5573,4
4331,905,4
5620,5700,4
2959,5486,5
2759,5416,5
2789,5431,5
4052,5410,4
169,5122,4
1167,2988,4
1333,756,4
5725,5738,5
5789,5795,5
5702,5744,4
5720,5737,4
4069,4554,5
1037,4000,4
3492,4967,5
1930,5175,4
419,727,4
2635,739,4
1513,2068,4
5944,5992,4
5961,5991,4
5933,5999,4
1994,2131,4
6016,6049,7
6006,6068,5
6031,6084,4
6010,6089,4
5676,6197,4
1865,4316,6
1587,6067,4
2759,6096,6
5440,6016,6
173,614,4
6447,6488,4
6412,6447,5
3998,4554,4
1617,4069,4
1617,4903,4
4554,4988,4
2544,3940,5
3492,3920,4
2509,3527,4
4069,4632,5
1572,3492,4
4346,4656,4
6613,6689,4
6809,6858,5
6825,6878,5
6825,6848,5
4632,631,4
4300,6092,4
1801,2544,5
2848,5467,4
6572,888,5
7043,7068,4
7201,7245,4
7353,7361,6
7450,7471,4
5758,5919,4
1272,5978,5
2644,780,4
2101,7550,6
5561,6730,4
207,2935,5
7670,7695,4
7605,7629,5
7619,7686,4
3980,7644,4
5737,5935,5
3642,6111,4
1263,4148,4
1386,4307,4
187,2550,4
7709,7765,4
3120,6469,5
2734,4373,5
5744,6469,5
3889,7307,4
1766,7149,5
3345,4424,4
2495,5941,5
2601,2725,4
3676,5775,4
8216,8234,4
8232,8290,4
3260,485,4
4399,5910,4
7363,7733,4
7381,7790,4
8402,8470,4
3153,4152,4
3932,7149,4
1335,7713,5
4072,7868,5
2870,605,4
2516,4716,4
334,7627,4
3278,8297,5
6585,7186,4
3880,7162,6
4184,7882,4
1388,627,4
5015,6975,4
2203,2826,4
1617,8099,4
5769,6885,4
5494,6874,4
5798,6075,4
1817,6016,5
5706,6884,4
6408,6854,4
6001,6866,4
6063,6830,4
6869,997,4
3544,5954,4
3544,5993,4
5491,5964,4
5491,6855,6
6047,6858,4
4969,6872,5
5771,6880,4
1884,6870,4
6773,8403,6
1447,905,4
2303,7392,4
7333,7797,4
1484,6802,4
6989,7497,4
5912,7450,4
5304,6416,5
2401,3777,4
5789,8269,4
423,853,4
4468,5442,4
1230,1677,4
3855,606,5
8948,8979,4
8959,8991,4
1368,3963,4
3077,7532,6
3077,6036,5
1075,3527,4
2857,7872,5
5789,7685,5
3093,901,5
1493,7532,5
1160,4717,6
1173,3106,5
2702,5278,5
3609,511,5
3883,8254,4
6127,6396,4
5275,7710,4
9027,9035,4
9077,9089,4
9030,9069,7
9015,9098,4
1956,7661,6
117,1337,4
7551,8246,7
3837,4613,4
1752,3711,4
1498,8824,4
1800,7776,4
5579,6750,4
3418,7602,4
3278,5505,4
4035,5594,4
5566,7662,5
3371,4802,4
7846,9035,5
9249,9286,4
9223,9253,4
4395,4983,4
6823,8403,4
6956,9068,6
281,6372,5
9366,9374,5
1223,6931,4
3650,8245,4
3180,6475,4
9650,9683,4
9610,9696,5
9718,9761,4
2609,4127,4
2732,3459,5
9920,9985,5
9937,9977,4
10040,10076,4
3445,9568,4
3772,5742,4
3090,9049,4
6622,7222,7
1677,6052,6
4449,5572,4
5652,9684,4
300,9648,4
4852,4933,4
4329,9677,5
4178,8590,4
4171,4827,5
4713,7191,6
10327,10357,4
10334,10394,5
10145,6831,4
1315,6475,4
7696,9264,5
7023,9522,4
7023,9562,4
9351,9592,4
10334,211,4
10418,10451,5
10415,10485,5
10404,10498,4
10470,10485,4
10442,10470,4
2563,9620,4
7696,9418,4
2441,9810,4
10439,2983,4
2026,511,4
1146,4438,4
10371,5876,4
8048,9069,6
6805,9069,6
4552,9069,6
2068,9441,4
2482,7643,4
3286,9101,4
9069,9466,5
4441,9874,4
3741,9441,4
8895,9356,4
5396,8546,4
1325,5396,4
2684,6474,4
2234,9282,4
3064,4202,5
2345,4034,5
2945,5330,5
2967,3640,4
10731,10756,5
10702,10714,8
10714,10771,4
10704,10786,4
10720,10727,4
4614,8925,4
10841,10862,5
10814,10862,4
1782,3468,4
3112,6529,5
11001,11060,5
11175,11193,4
11108,11187,4
11138,11139,4
11150,11165,4
11139,11189,4
11120,11158,5
11102,11128,4
4253,7656,4
11276,3958,4
11276,9828,4
10788,2024,4
10704,6729,4
10799,6560,5
10770,7209,4
11324,11376,5
11324,11360,4
11412,11498,4
10535,3243,5
109,4004,5
4778,75,4
2457,2581,4
5342,9276,4
6013,9828,6
11636,11645,4
10431,8511,4
10379,3934,5
1972,5216,4
11702,11703,4
11856,11878,4
2708,3839,4
4707,9751,4
218,9280,5
1429,9653,4
10762,2861,4
1975,9072,4
3275,5031,4
1064,9659,4
1064,7076,6
4337,6548,4
1138,8266,4
3851,5530,4
5530,8912,4
4584,7809,4
371,7809,4
4269,728,5
4269,6522,4
10037,4336,4
10037,736,4
3399,9305,4
2117,7809,4
5016,8912,4
4580,863,4
5069,664,4
7271,8368,4
1528,7191,4
47,8653,4
5653,628,6
2100,4641,4
3367,4293,4
10271,2100,4
3361,4945,5
11868,6890,5
171,3451,4
2012,7511,4
11225,1673,6
7656,9955,4
10095,10328,5
1426,7684,4
1218,3677,5
5416,5850,5
1782,6084,4
6807,8197,4
10550,6030,4
10764,11898,5
1056,4945,4
7837,8574,4
1966,7560,4
7560,8574,4
4853,6819,4
12203,12297,5
10125,4364,4
6317,8684,5
4917,5943,4
10328,6111,4
8368,9385,4
10095,6114,4
11147,694,4
3913,4529,4
1115,1580,4
5447,9427,5
11910,3993,6
1525,8706,4
2476,5395,4
12204,3343,5
6138,9777,7
11808,8818,5
5923,9581,4
6071,9091,4
10243,9091,4
10130,4572,4
10670,2766,4
11450,6136,4
11522,4876,4
4903,9062,4
11332,8981,4
3336,8301,4
11808,8674,5
11376,9779,7
11324,12069,4
12586,12589,5
12535,12537,5
2378,9700,4
8358,9421,4
10463,12381,4
10741,11807,4
3238,3992,5
3513,8095,4
2690,4415,4
5120,7509,4
11544,12074,4
12371,3410,6
10667,2441,4
12230,9922,4
12230,2258,4
10357,8529,6
4816,7469,5
10016,7453,4
10398,1142,6
11600,1863,4
11644,6303,4
10548,11644,4
7643,8288,4
10083,3902,5
13111,13160,5
10326,3528,5
12844,6489,4
13215,13265,4
13442,13471,4
7544,8009,4
13637,13694,5
2810,8317,5
11136,5201,4
10573,2204,5
6434,8551,5
13817,13862,4
4243,905,5
12586,456,5
10762,2549,4
2549,3875,5
13644,5836,4
1151,7710,6
10908,13378,5
1723,2251,6
3405,8091,4
446,9507,4
5643,9649,5
14014,14074,4
46,6364,4
11834,6731,4
10858,370,4
1025,5487,4
2251,7710,4
13240,7533,4
13264,7635,5
13564,6293,5
1641,3488,4
10653,11571,4
3319,4770,4
3319,6857,4
2548,7194,8
2106,3319,4
13249,8446,4
1688,2927,4
12146,938,5
10244,6085,5
10248,712,5
11651,14011,4
3759,5920,4
10784,1460,5
14650,14680,4
14718,14779,4
14718,14780,4
15153,8961,4
186,190,4
121,139,7
246,263,5
381,392,5
330,355,5
520,557,4
574,592,6
620,631,4
729,749,5
729,797,5
704,751,6
751,763,10
740,799,5
1095,328,5
1029,374,5
1313,1358,6
1323,1327,5
1299,398,5
309,750,4
1822,1859,4
1988,1989,4
2131,2137,8
2179,2189,4
2288,2290,4
2984,2993,4
247,281,5
