passenger1,passenger2,Number of flights together
8099,8599,4
3000,8323,4
4008,7814,4
2273,2628,4
815,8604,4
6931,8517,4
2292,8208,4
3093,5579,4
3418,441,4
3278,5579,4
5695,9015,4
2656,745,4
9205,9230,4
9282,9283,4
9239,9280,5
4395,5596,5
5450,6867,4
2886,8411,7
6876,732,5
9367,9392,4
9340,9345,4
3660,7652,4
8350,8837,5
3172,8017,5
5361,8232,4
9568,9581,4
4046,8979,4
4036,6208,5
9664,9684,8
9630,9656,4
9679,9686,6
9737,9765,4
9742,9764,4
9755,9786,5
2134,3043,4
9815,9894,5
9867,9874,4
8888,9245,4
3078,8006,7
7369,8518,4
5855,9028,4
6396,67,4
10015,10024,7
147,3172,4
7162,9924,5
1762,3851,6
428,6972,4
1386,5027,4
6089,6678,5
7039,8089,5
5683,9690,5
5672,9611,5
4852,9610,5
3601,9692,4
4270,9665,4
6012,8433,4
7209,9682,4
392,9626,4
2201,2773,4
6474,8614,4
10313,10357,4
4319,8190,5
10353,8363,5
10346,6813,4
10373,6441,5
10415,10420,4
10408,10434,5
10405,10487,4
10456,10480,4
10433,10476,4
10451,10482,4
10470,10480,4
10453,10480,4
10482,10486,4
10440,10449,6
2755,8803,5
2441,4841,4
3807,4085,5
564,8474,4
10322,5876,4
2973,5423,6
3286,7505,6
9441,9834,4
8509,9940,4
10394,8158,4
5538,9540,5
167,4274,4
2443,8078,4
8887,9540,4
3588,8078,4
3588,9223,4
10737,10776,4
10719,10798,4
10778,10795,4
4453,5957,5
10805,10832,4
10862,10899,4
11042,11068,4
11006,11084,4
3847,9443,4
11119,11122,4
11106,11136,4
11174,11183,4
11129,11194,4
11137,11191,4
11109,11118,4
11120,11190,4
11234,11280,4
10963,590,4
10461,7810,4
288,9063,6
1246,932,4
11275,9761,4
10726,2345,4
10722,1434,6
10741,4202,5
11074,7026,4
3486,5665,4
1342,6447,4
1499,9996,5
1340,9548,5
5966,9317,4
3677,8445,4
6783,8445,5
1335,7335,4
11742,11779,5
11712,11798,4
11046,11359,4
11359,1266,4
10640,6819,4
10350,3880,5
10310,5093,8
1562,2196,4
5256,8010,4
4749,5256,4
3332,5977,4
1056,5616,4
7650,7904,5
5882,9296,4
10962,545,5
11180,9969,4
11730,3420,4
11926,11969,4
10354,7240,4
7770,9822,6
210,4580,4
1041,6024,4
10058,210,4
2174,7677,4
5031,6024,4
10613,11923,4
11007,2532,6
2514,6548,5
4789,9659,4
2458,6114,5
7271,7772,4
1528,7983,4
1528,6114,4
2062,7510,4
47,4816,4
10025,8587,4
1475,9386,5
10535,1413,4
4056,9977,4
1635,4254,4
2765,620,5
3029,4732,4
11885,3451,4
10740,11896,5
1673,9369,5
5748,7656,4
5692,999,4
11407,7507,4
10758,9752,5
1276,8004,4
11871,5093,4
11874,8851,4
11698,3020,5
3367,3528,4
1673,4675,5
4737,7881,4
11438,11796,4
2653,5613,4
12328,12340,4
4497,7502,6
1462,873,4
10795,12341,4
1845,7581,4
2276,7236,4
435,9294,4
10240,1555,4
2766,5643,5
1129,9615,4
10837,11376,4
11898,130,4
7951,8427,4
11784,4978,4
10569,5009,4
10749,12358,4
11827,5217,4
2225,6428,4
11324,2221,4
12005,707,4
11742,12169,4
10024,6902,4
3356,687,4
10212,12563,5
12506,5643,7
10720,4927,4
12250,3186,4
2690,4594,4
1410,4903,4
12389,9653,8
12392,6465,4
10713,9992,4
10149,5253,4
12520,1822,5
12428,3071,4
10988,3093,4
8261,9596,4
6489,9157,4
11881,7870,4
12351,5526,4
4329,9600,4
7956,8556,5
6452,9238,4
4816,697,5
11376,12859,4
10493,9309,4
8317,9742,4
2112,2548,6
12604,7200,4
13217,13268,4
2068,9202,4
13416,13417,4
411,7083,4
10971,1581,4
383,9821,4
13637,13672,4
11579,4673,4
1526,3181,4
2788,8660,5
10554,9524,4
1340,9367,4
11282,2561,4
10311,5315,4
13638,5332,4
11879,2985,4
6460,8106,7
6905,9725,4
10960,8389,4
11812,6731,4
4984,6146,4
12318,3907,4
10340,9152,5
10496,3597,4
3041,7327,4
1151,13668,4
13295,6881,4
12697,6633,4
5815,9369,4
4810,726,5
2204,6532,4
13336,7053,4
12354,6809,5
14008,14092,6
13978,6478,4
628,8529,4
10685,11834,5
2685,9749,4
11521,8215,5
1740,8211,6
12787,6415,4
4037,8332,4
12906,2035,5
12323,4166,4
13249,5754,5
13218,7060,5
2548,356,6
13564,8383,4
11834,1482,4
6235,919,5
12486,4106,4
3364,5380,4
10595,11571,4
2069,7194,4
12021,7635,4
4023,7017,4
356,5634,4
5212,5634,4
11651,5231,4
11699,12311,4
7624,8178,4
12146,2927,6
6085,6733,4
6307,6900,4
11767,5081,4
11099,5480,4
3759,4090,4
311,6764,4
10908,8243,4
12163,3451,4
14059,7094,4
11282,12301,4
5919,8106,4
14751,14769,4
14712,14746,4
14731,14747,4
14776,14778,4
14744,14796,4
15153,15179,4
15186,15188,5
11416,15153,4
15126,6764,4
66,72,4
203,211,6
704,706,6
750,760,5
759,781,5
759,792,6
805,862,4
1001,1007,5
1031,313,4
1031,364,5
374,751,6
309,774,7
366,759,6
334,766,4
2120,2129,4
2262,2295,5
2317,2345,4
2465,2474,4
223,254,4
311,380,7
540,574,5
613,638,5
615,660,4
727,766,5
716,773,5
721,755,5
724,764,6
760,795,5
1035,1073,6
1134,1197,5
1072,360,4
1310,1371,5
366,762,4
1913,1990,4
2120,2169,4
2161,2195,5
2107,2134,5
2225,2276,6
2311,2363,4
2410,2430,6
2410,2464,4
2444,2445,4
2404,2464,4
2412,2500,5
2072,2306,4
2514,2554,4
2545,2560,6
2506,2562,4
2554,2586,4
2705,2767,4
2951,2963,5
2905,2992,6
2908,2952,4
3167,3182,5
3117,3123,4
3146,3162,6
266,3162,6
3152,660,5
3440,3447,4
3436,3451,4
1066,1561,4
1228,1503,4
1024,2663,4
3560,3575,5
2190,3142,5
3620,3678,5
3604,3643,5
1850,2749,5
3718,3772,4
3939,3959,4
3959,3988,4
4013,4059,9
4037,4090,5
4010,4032,5
3182,609,4
2197,247,6
2123,603,4
2178,3195,5
2183,3167,4
218,3195,5
2153,272,4
2563,3104,4
2571,611,4
1248,3152,5
1005,264,4
314,3914,4
4211,4267,4
4223,4271,4
4209,4284,5
3193,3413,5
2546,3117,4
4362,4364,4
1369,961,4
2944,997,4
1377,2988,5
2510,2697,4
1243,2667,4
141,2458,4
2335,3639,5
2308,2412,4
2075,2404,5
4051,4336,5
4046,4340,5
4057,4321,5
1482,1666,7
1288,979,5
1315,2769,4
2509,4665,4
446,4656,4
1154,2626,4
4732,4778,4
4742,4747,4
165,2411,4
2440,3637,4
121,3677,4
2867,4399,7
1371,4011,5
437,4387,5
1482,4013,6
4051,951,4
4915,4925,5
1824,970,5
5048,5067,4
5115,5124,4
5345,5351,4
5314,5390,5
3675,988,4
3578,912,5
1321,2932,4
2935,3537,5
1398,2965,4
1313,3654,4
4511,5308,4
1375,2501,4
5434,5467,5
5431,5436,6
5440,5499,4
5476,5486,4
4125,5303,6
5544,5596,4
5676,5686,4
4066,5436,5
4399,5481,5
4399,5416,6
1482,5463,4
5408,930,4
147,3670,5
127,867,4
1167,4071,4
4169,794,4
4204,5060,5
229,4217,4
5703,5772,5
5732,5791,4
5743,5768,4
5782,5787,5
1254,4190,6
4346,5455,5
4534,4849,4
4611,4980,4
369,4000,6
3572,3998,5
1046,1598,5
1930,3294,4
1258,419,4
5927,5946,6
652,844,5
1994,5133,4
6060,6097,4
6023,6053,4
6001,6049,7
6001,6047,7
1246,3637,7
6326,6390,4
1616,5996,4
3120,5720,6
5416,6084,4
1701,455,4
1643,6004,4
4552,5467,5
3940,4914,4
3940,4554,5
2067,2376,4
6853,6898,6
6801,6823,4
6829,6885,5
6844,6893,6
6817,6833,5
4082,4264,4
3385,3404,4
3670,5025,4
3670,5367,4
1616,5707,5
2645,6111,4
111,2159,5
7724,7761,5
3587,4868,4
4373,5761,6
4373,5954,5
4470,5910,5
4827,7346,4
1382,3503,4
2412,7585,4
2497,7585,6
2260,3226,4
479,5325,4
4876,5707,4
8363,8381,5
7331,8373,4
4862,659,4
2747,6159,4
2492,2528,4
6600,8270,4
6120,8229,4
553,7682,4
6575,7136,4
2323,2504,4
3472,5015,6
494,7418,5
1801,8056,4
6064,6858,4
6885,959,4
438,6809,4
2717,6896,4
6063,6839,4
3576,5744,4
4607,6855,4
6469,6893,4
4481,6096,4
4969,6008,4
4969,5966,4
5771,6049,4
2550,905,6
3052,4744,4
6813,975,5
2620,4221,4
7321,7851,4
1677,4421,4
1230,7618,5
1432,3735,4
8945,8961,5
8914,8920,4
8936,8995,6
3762,6777,4
4803,6468,4
4213,6580,5
2656,3077,4
3920,4156,5
711,8042,4
1075,6036,5
2290,5286,4
1701,7650,4
1119,3345,4
4726,7676,5
5620,8257,4
9057,9100,4
9032,9052,4
9042,9052,4
9010,9027,4
9044,9051,4
9044,9091,4
9002,9074,4
2723,5942,5
2155,4142,5
4846,8546,4
2973,7890,5
1050,2982,4
8010,8117,4
1025,7803,4
7384,8702,4
7448,7586,4
5509,6707,4
6745,7820,4
5566,7082,5
3883,9098,5
8288,9014,5
5590,5795,4
6020,8402,5
2247,7909,5
281,398,6
281,3153,5
9347,9365,4
9355,9381,4
9382,9392,4
9340,9366,7
9505,9587,4
2124,8121,4
4200,855,4
9621,9668,5
9601,9672,6
9610,9679,8
9732,9776,4
420,9091,5
3024,469,4
2443,9223,4
8863,9274,5
9865,9896,4
4404,8590,6
7122,8562,4
7122,8509,5
1319,135,4
2875,9079,4
8574,9280,6
5393,603,4
10018,10022,4
4510,5370,4
3445,9517,6
2504,5518,7
5423,8411,4
5383,9672,4
1089,4329,4
9775,9944,4
103,4774,5
2090,3064,6
1883,6335,5
1434,8729,4
1434,2012,4
10009,8078,6
3772,8563,5
10046,3220,4
3220,846,4
191,9682,4
4451,7560,11
4451,8724,4
529,9784,4
2150,7162,4
10125,1994,5
10145,6694,6
3798,9206,5
5303,8566,6
7636,9995,4
9522,9935,4
10373,8411,4
10417,10445,5
10430,10482,4
10453,10457,4
10419,10451,4
7821,9131,4
4329,8905,4
3233,5079,5
1423,3518,6
10389,1389,4
10325,5423,5
1917,9101,4
10377,7643,5
2973,9874,4
4165,5007,4
1158,9300,4
8246,9940,4
10396,9098,4
2841,5503,5
2024,2231,6
1020,3829,4
10716,10786,4
10718,10742,4
10727,10798,5
10703,10713,4
5564,6175,4
1883,5661,5
11165,11190,4
11106,11174,4
11101,11190,4
11127,11142,4
11142,11150,4
11142,11183,4
11131,11173,4
11135,11187,4
11143,11175,4
11139,11158,4
11139,11188,4
11102,11108,4
11156,11176,4
11271,783,4
1246,2581,4
4650,932,6
3958,4467,4
3958,6777,4
10766,4202,5
10703,2345,4
11030,2272,4
2272,9820,4
3837,9271,7
6304,8294,4
1189,1782,5
7134,7634,4
3245,5941,4
2097,2718,6
11515,11553,4
5850,7998,5
1164,8004,5
8801,9790,4
10703,6655,4
10798,6166,4
11802,11832,4
2476,2516,4
2706,3735,5
10306,5489,4
4707,8010,4
7229,7418,4
10910,9296,4
11914,11930,7
10731,11853,6
736,7677,4
2479,728,4
2479,736,4
4823,5031,4
1138,5031,4
4336,5696,4
241,8194,5
400,4121,4
5530,557,5
4728,6024,4
4318,736,4
2117,4689,4
4580,6024,4
10440,9824,4
11914,2423,4
12017,12074,4
12018,12069,4
2458,7772,4
7950,9421,6
4543,9271,5
10536,7919,5
1490,8257,4
8679,9376,5
3243,4363,6
11225,6471,5
3867,9385,4
10975,11407,4
1631,6084,4
3536,7665,4
10465,92,5
10764,1240,4
6777,8574,4
11880,5096,4
11880,7837,4
10701,11833,5
8574,8851,4
10719,11948,4
10310,11803,4
11496,12152,4
8390,9493,5
7271,9955,4
4737,9331,4
4275,9685,4
11057,11723,4
11719,7520,4
8821,9601,4
11028,1845,5
5136,6143,4
1383,4430,5
3830,649,4
10238,8785,4
4876,5043,4
6929,9833,4
10479,12381,4
11808,4287,4
10266,9859,4
1994,8245,4
1232,9600,4
10802,8286,4
3805,8465,4
1178,7859,4
1461,528,4
10179,9992,4
11687,1337,4
11332,12100,5
1240,9466,4
11757,6532,4
11324,6143,4
12559,12598,4
12516,12568,4
11456,9665,4
11142,11909,4
11332,9996,4
10780,3665,4
9544,9691,4
1575,7353,4
10130,435,5
11225,435,4
4713,9062,4
12716,12758,4
12826,12841,4
12911,12969,4
11932,6011,5
11225,5958,4
11552,11844,4
697,7469,5
4191,8592,5
10509,2859,4
6535,9816,5
12648,6060,4
10447,6687,6
12633,13416,4
139,8529,7
1779,9856,4
8682,9891,4
6146,8871,4
10034,2370,4
11627,3599,5
7200,993,4
11588,8754,4
4502,6874,4
11290,13160,7
12555,1637,4
11034,12587,5
277,8316,4
2065,5332,4
12950,7612,4
13840,13848,4
8131,9234,4
13900,3382,7
1154,7850,4
13636,6903,5
2604,7462,4
6072,6666,4
10289,12318,4
10340,12594,4
12540,9777,4
12594,7451,4
1033,11593,6
2685,9466,4
7209,9777,5
12389,741,4
13668,7710,4
637,9721,5
13557,2065,4
13946,2160,4
13583,599,4
3380,8263,4
13753,7846,6
11450,9035,5
10585,11834,4
12497,13119,4
3364,7118,6
13232,1762,4
12787,2251,4
13851,2082,4
13848,6526,5
6323,6857,5
12323,6323,5
4166,5111,4
1591,4770,5
3953,7059,5
10229,4069,4
12476,9636,4
10541,10837,4
3407,3690,4
10494,9765,4
13620,4370,4
1112,12747,4
2069,2994,4
13221,3319,4
42,6293,4
183,3319,4
10205,1769,4
10167,6089,4
42,8552,4
10918,1359,4
13195,7866,4
13276,1740,4
11290,3962,5
10262,9070,4
14642,14651,4
14601,14631,4
14780,14787,4
14756,14796,4
14718,14796,4
14718,14786,5
14734,14772,4
15112,15130,4
15112,4090,4
7870,8746,4
148,150,4
214,216,4
378,385,6
418,484,5
628,641,6
704,707,5
726,751,5
706,772,6
706,709,7
706,707,5
951,975,5
1024,1063,4
1037,1066,5
1026,1035,7
1095,354,5
1035,360,4
1025,362,4
1323,1337,5
1076,394,5
1074,1248,5
1242,394,4
1056,721,4
1771,1790,5
1974,1990,4
2144,2169,4
2102,2193,4
2129,2145,4
2470,2476,4
2470,2475,4
37,38,4
501,598,4
511,551,5
534,572,6
707,758,5
712,746,5
725,735,4
708,715,4
819,848,5
813,851,4
1025,1053,5
1035,1043,6
1035,1044,5
1347,1387,4
1013,751,4
308,773,4
1031,733,4
1631,1675,4
1777,1786,4
1818,1822,6
1955,1957,5
1913,1979,4
2123,2152,5
2124,2185,6
2155,2173,4
2134,2190,8
2116,2189,4
2116,2158,4
2201,2209,4
2325,2334,6
2436,2460,4
2626,2689,5
2628,2666,4
2759,2789,8
2830,2887,4
2937,2954,4
2963,2996,4
3005,3015,4
3123,3146,7
3134,3154,4
3309,3333,4
3444,3493,4
3529,3600,4
2137,3148,6
3611,3663,7
3648,3675,5
3440,724,4
1013,3488,5
3831,3867,4
3914,3934,4
4020,4032,5
4013,4069,4
295,679,4
2197,3151,6
3114,609,4
263,603,4
2106,696,6
1134,528,5
1427,2705,4
1801,2710,6
3123,490,4
215,2545,4
2576,684,4
2545,606,4
1082,2537,4
1670,692,4
1677,432,4
1565,2652,4
2064,2822,4
4222,4277,4
4274,4297,4
4224,4291,4
4208,4297,6
4248,4249,4
1646,2868,5
1361,2927,4
4309,4336,4
4320,4379,5
2988,940,5
2943,939,4
274,369,4
3735,822,4
2273,3599,4
2293,3537,4
2498,3620,4
2427,3635,6
2437,3698,4
4505,4524,4
4025,4395,8
4071,4384,4
3847,4595,4
3851,416,4
4672,4675,4
4643,4657,4
4655,4656,4
1465,2759,6
1484,2959,8
2754,910,5
1813,905,4
1439,961,4
2138,4170,4
2392,3691,4
1884,4700,5
2941,4016,9
1323,4362,4
1465,4051,4
2789,4017,5
2789,4016,5
2959,4395,8
2759,4083,5
2717,4013,5
2717,4066,5
1367,4069,4
1818,4059,6
407,4080,5
2595,3971,4
5155,5196,4
2425,3545,5
1358,2437,4
1330,972,6
1321,2924,4
2295,3648,4
1019,4148,4
3120,997,7
1381,58,7
3787,5119,4
5408,5459,5
5478,5491,6
5443,5456,6
5423,5481,6
5423,5483,4
5438,5476,4
5432,5436,7
5404,5500,4
5406,5467,5
1911,5112,4
5516,5556,5
5624,5676,5
4044,5439,5
5716,5768,5
5731,5757,4
5726,5792,4
5722,5775,4
5728,5785,4
5826,5854,4
1789,4190,4
4690,4942,4
1853,4911,4
4171,5881,4
290,311,5
2565,3493,4
2068,2488,5
5958,5974,4
5905,5950,4
5901,5934,5
5912,5948,4
3237,3365,4
6008,6069,5
6049,6063,7
6046,6090,4
6003,6097,5
4243,811,4
1568,2256,7
1034,5708,4
4068,5269,4
4969,6063,7
4969,5490,4
1587,5478,4
3576,6017,7
1651,4346,4
2544,4656,4
1662,5420,4
3492,4430,4
3963,4069,4
1572,4914,5
6530,6532,4
2053,485,4
6872,6897,6
6839,6896,5
4554,4641,4
4212,4430,4
6911,6930,4
6369,6579,4
7111,7198,4
7511,7592,4
2725,5905,5
1774,7503,4
188,3164,4
7602,7618,5
3594,7627,4
7707,7766,4
7713,7740,4
7774,7798,6
1817,438,6
4373,5706,6
4470,5711,5
5966,950,6
7801,7810,5
2239,7167,6
4166,7198,4
4166,7194,5
3226,5092,4
8007,8084,4
1766,3806,5
8123,8174,4
8174,8200,4
8113,8178,5
8208,8236,4
8229,8230,5
3509,411,4
4946,6865,4
8411,8429,4
4208,6776,4
7820,8353,7
8517,8548,6
1532,4983,4
1076,469,5
4634,4858,4
2231,4716,4
3300,8255,4
3471,814,5
7186,876,4
4020,920,5
7774,7837,4
5769,6047,4
324,6047,4
5494,5993,4
6016,6839,4
1619,6016,4
6064,6898,6
438,6836,4
6077,6469,4
4607,5977,4
3120,6855,5
5954,6069,4
2294,6469,4
6039,6829,4
5734,6063,4
5771,6889,4
4215,7392,4
368,469,5
1182,5423,4
1393,5530,4
8724,8786,4
3169,5411,4
4565,7685,6
1677,7685,6
2776,7601,4
4468,7618,4
2326,4468,4
8863,8885,4
8920,8993,5
8931,8961,4
8950,8965,4
1570,233,4
3937,8078,5
1493,6036,4
6382,8045,5
3147,3357,5
4058,4283,5
5869,6339,4
9015,9027,4
393,6093,5
1544,249,5
6819,8510,5
5051,8735,4
5579,6813,5
5505,7820,5
1677,6703,4
6512,8019,4
9237,9258,5
5490,8007,5
249,6259,4
1343,4139,4
1369,3443,4
3356,7810,8
9330,9366,4
9327,9392,6
3859,8969,4
3975,4142,4
2247,3275,4
2723,3975,4
4200,572,4
9611,9665,5
9630,9672,4
5560,9505,4
9906,9921,4
6583,9083,4
1265,662,4
10018,10095,4
1191,8010,4
3297,942,4
6718,9919,5
3465,4901,4
2379,5332,6
3486,6972,4
2269,5198,5
3590,5989,4
2939,4249,5
3439,9618,5
4449,9618,4
4852,5683,4
1338,866,5
9050,9347,4
1733,9920,5
2945,6560,7
182,2012,4
3773,4253,4
4483,4827,5
3029,9063,5
4391,8724,4
6622,6729,4
10205,10248,4
10150,1266,4
4034,5503,6
6729,9700,6
3608,3998,5
3998,5233,4
10128,4541,7
10334,10357,4
10340,10398,4
3492,8818,5
10110,9859,5
2625,2960,4
4404,9977,4
10313,3590,5
10457,10498,4
10433,10458,4
10401,10438,5
10470,10483,4
10461,1189,4
9465,9992,5
3286,5668,6
8363,9466,4
3021,8562,8
745,8246,4
2586,9935,4
262,6304,4
3924,9049,6
2065,7747,6
7162,9212,4
8234,8803,5
4274,8887,4
167,5538,4
2937,7153,6
3028,9699,5
3028,5330,5
2012,382,5
392,61,5
10702,10762,4
10704,10718,4
3702,8348,4
8576,9017,4
11183,11199,4
11183,11188,4
11108,11176,4
11148,11156,5
11140,11164,4
11109,11156,4
11136,11194,5
4359,9063,4
2581,4591,4
11408,11474,4
10368,525,4
2544,3090,5
10541,8017,6
8024,92,6
5966,760,4
5734,9828,5
11275,8195,4
4778,6858,4
8165,8445,4
2162,3029,5
10975,11275,7
3029,6858,4
1191,8529,5
10497,1413,7
2811,7520,5
11398,9127,5
11849,11867,5
11801,11834,4
11803,11837,4
11832,11888,4
1337,9906,5
6456,7951,4
7364,9413,4
10740,8295,4
3665,7448,4
540,8801,5
5256,8399,4
4514,5299,4
2970,4707,4
4110,7094,4
1429,7229,5
1429,4110,5
7995,9171,7
11180,11729,4
11909,11910,8
11923,11972,5
1254,8290,4
582,7336,4
2443,7770,4
8297,9985,4
3275,7579,4
1064,8912,4
10017,4188,5
1138,7679,6
210,7809,6
241,5696,6
2108,4269,4
3432,557,4
1378,6987,4
11407,11957,5
11408,11987,4
12052,12069,4
12069,12088,5
1617,7902,6
11067,628,4
5116,6317,6
7902,857,4
1561,6428,5
8290,9977,4
10497,3367,4
3416,6827,5
1490,4632,4
10833,6529,5
3090,855,5
10271,10900,4
2065,6310,5
1461,6388,4
3812,6199,5
10306,8529,4
8659,8721,4
9359,9493,5
9385,9495,4
10328,2054,5
10573,8036,4
4749,8114,4
8114,8595,4
11466,8579,5
3554,6777,4
2437,8353,4
10714,3361,4
10702,1966,4
11794,3020,5
1911,9544,6
10125,4056,4
1449,7693,6
1079,8368,4
1617,3867,4
10460,1860,5
5653,8684,4
3894,7520,4
12326,12335,4
2851,7810,5
1580,2275,4
4335,4735,5
3873,8375,5
3631,6678,5
3021,9893,5
10116,6575,4
1232,2358,5
1678,8521,4
11874,4124,4
10596,7393,4
1845,9516,4
1845,9822,4
3876,7236,4
10661,2508,4
10731,8039,4
10461,9062,4
1030,9988,4
11633,7951,5
11649,9992,4
11014,8704,4
3336,6349,4
12557,12563,4
12517,12551,4
8024,8595,4
1464,6823,4
12220,5538,4
1134,3855,4
10565,8237,4
3977,45,4
10780,4272,4
8901,993,4
10315,5955,4
10315,993,4
11962,3513,4
3332,4735,4
1029,391,4
10722,7724,5
2441,6515,4
6409,993,5
8082,9978,4
11430,8989,4
3078,9980,5
2258,5711,5
3466,905,4
10908,11307,6
12385,3528,4
7540,7851,4
2214,2504,4
5471,9088,4
13608,13663,4
6072,6576,5
2160,2574,4
1689,4566,4
3755,5740,4
10015,5710,4
11136,8446,4
481,7657,5
481,7903,5
2159,4393,4
2204,5910,5
2204,6882,5
13112,8389,4
12244,5757,7
6099,926,4
2125,6099,4
1801,6107,4
13159,8399,5
1138,1482,6
6331,753,4
11872,2844,6
11871,501,4
12553,5240,4
1151,4234,4
726,9321,5
5529,6380,4
12284,13217,4
13627,3632,4
276,6532,4
7801,9703,4
2068,4237,4
4037,9217,4
2778,8091,4
6442,9854,4
11717,3608,5
5863,8960,4
13753,139,5
10685,8674,4
5922,6414,4
8929,9252,4
4204,5417,4
13541,1656,5
4136,4989,4
