passenger1,passenger2,Number of flights together
9513,979,4
6017,9188,4
262,3078,4
9906,9992,6
4063,8554,4
2797,5571,4
1191,942,4
2076,2472,5
1296,8912,5
5911,7820,4
2939,7872,4
7679,9659,9
8824,9624,4
5601,9623,4
4553,5652,4
4329,9648,4
4270,622,5
2488,3468,5
1675,7126,4
9255,9761,4
638,8977,4
1849,5522,7
866,91,4
10253,10267,6
3486,544,6
4202,4451,6
3970,8197,4
5058,8171,4
10346,10373,5
10313,10397,7
1055,8566,4
6886,8552,4
7153,9362,4
1641,3503,4
8590,9937,4
10397,8411,4
10418,10425,4
10481,10492,5
10414,10494,4
10405,10427,4
10485,10494,4
10482,10488,4
10416,10454,4
10490,10498,4
5005,8398,4
7951,9454,4
10357,7220,5
9410,9874,5
10616,1321,5
8246,8742,4
3615,7451,7
3418,92,4
10551,9455,4
1352,4177,4
10128,3588,4
2354,6729,6
418,6857,4
10714,10796,7
10701,10772,4
10712,10766,4
10796,10798,4
11011,11034,6
10328,11062,7
11101,11200,4
11108,11131,4
11111,11198,6
11163,11194,4
11138,11156,4
11148,11151,4
11145,11163,4
11121,11132,4
11180,11196,4
11136,11140,4
11217,11292,4
11207,11285,4
9063,9761,4
8257,8596,5
7747,9522,11
10576,1475,6
3468,9388,4
3361,6468,4
10128,10873,4
3677,7998,4
288,8114,4
7507,7998,4
10975,8004,5
10975,3677,7
2097,8004,4
11649,11690,5
10431,7737,5
4227,7477,4
11736,11744,4
11398,9118,5
11817,11874,6
11868,11885,7
10179,1337,5
10350,855,5
5489,6815,4
1263,3551,7
2970,3531,4
10356,7590,4
5123,9860,4
11730,9688,4
3367,9282,4
10833,3416,4
10017,736,4
10083,6987,6
10083,1296,4
3851,4318,7
4364,5530,4
1296,4689,4
241,7076,6
2108,4318,4
4689,8912,4
1283,2117,4
5031,863,4
4318,5209,4
7579,8912,4
1505,4056,4
4814,5069,4
10722,4712,4
10394,9659,4
11077,578,4
1013,4147,4
10576,7747,5
4363,7162,6
2201,9282,5
10819,4056,4
3416,4056,6
6310,8584,4
167,8584,5
11863,1820,4
6777,9951,5
11472,3343,4
6208,8684,7
10097,6208,5
1747,7881,5
11939,6013,6
2000,8851,4
11871,2437,6
11871,4945,4
11876,1240,4
5021,7560,4
10714,4945,4
10702,582,4
1008,2490,4
1157,2595,4
1673,7950,5
6208,628,4
2054,6111,5
10015,1617,4
4713,9369,4
10022,628,4
10328,7950,4
3755,8590,4
11438,6184,4
10467,9875,4
12305,12341,4
6570,9957,4
435,6385,4
8544,8922,4
5544,5787,4
10352,855,4
1431,1678,4
2851,3279,4
5438,7825,4
781,9062,4
1129,1410,4
7007,9053,4
11014,11378,4
1871,8301,4
10308,2489,4
10218,7493,4
12052,4227,5
12557,12558,4
12514,12598,4
12514,12542,4
4827,6924,4
6902,8684,4
3820,8035,4
4917,8810,4
10697,6053,4
12043,3631,5
12541,8353,5
10741,6066,4
4272,611,4
3529,4871,6
10512,4059,4
3665,4059,4
1739,6523,4
6899,8095,4
6865,859,4
10569,1115,4
1410,2171,4
5201,8552,7
4744,5990,5
12721,12733,4
3542,5044,4
4533,7015,4
2841,3451,4
11867,6883,4
12902,12982,4
12355,859,4
10722,11225,4
11559,9238,4
11456,12083,4
4379,7429,4
5690,7453,4
11763,8514,4
5073,9712,4
6508,9470,4
137,4543,4
1281,8057,4
2408,9435,4
4953,6060,4
1113,9242,4
13111,8765,4
1200,3965,7
2258,4478,4
5012,9426,4
13689,13696,4
13665,13672,4
6666,7499,4
2574,8642,4
3220,3528,4
2662,7657,5
11353,1242,6
10184,482,4
13734,13771,4
13835,13871,4
13808,13887,4
3332,412,4
11450,13714,4
7286,8882,4
10601,11186,4
12089,13045,5
4822,8988,5
10340,3875,4
1033,456,4
3615,501,4
10496,7508,4
3041,8732,5
12244,13614,4
3403,6532,4
6616,726,4
10573,4810,4
2065,5910,4
5922,9932,4
2778,7350,4
11269,5668,4
14060,14077,5
13916,3847,4
13404,3065,5
12126,3549,4
8298,9978,4
13432,8563,4
13296,5212,6
11450,4827,4
12088,9031,4
12940,7526,4
1138,4562,4
1491,5332,4
3461,363,4
2251,4370,4
13561,7194,4
3897,4770,4
11562,6043,5
10244,4685,5
9101,9540,4
2868,4687,5
2041,5693,4
12311,5693,4
1779,5480,4
10652,1242,5
311,9890,4
3962,8961,5
12163,12301,4
14701,14750,5
14725,14747,4
15122,15126,5
11508,12323,4
360,374,6
610,622,5
786,797,5
707,763,5
701,760,15
839,886,4
850,888,4
1013,1043,5
1031,376,4
1201,1241,4
1201,332,4
1034,1208,4
364,730,4
328,739,4
324,755,4
1238,343,5
1890,1892,4
2130,2179,4
2105,2199,5
2276,2300,5
215,294,4
627,645,5
609,696,4
725,777,4
881,894,4
1045,1095,8
1045,1051,5
1014,1063,4
1149,1154,4
1125,1163,4
1309,1330,4
1456,1463,4
1002,721,4
1095,709,4
330,737,4
2109,2137,4
2203,2292,4
2482,2491,4
2404,2452,4
2604,2666,4
2701,2774,4
3142,3197,6
3201,3287,4
3233,3242,4
3349,3380,4
3184,638,4
299,610,6
230,638,4
3413,3475,5
3436,3438,4
3438,3476,5
1598,2697,4
1589,2681,4
1542,2667,4
3523,3539,6
3509,3586,4
3639,3671,5
3471,763,4
3471,701,4
3921,3971,4
3924,3978,4
3940,3991,7
3931,3974,4
4052,4059,8
289,609,4
289,3198,5
3188,609,4
2153,3193,4
2712,554,4
1423,1890,4
2551,451,4
467,660,5
1034,1611,4
1005,231,5
1542,3955,4
167,3015,4
4219,4224,6
4260,4281,4
4256,4289,4
3193,3402,4
1001,3122,4
226,419,5
1297,606,4
1362,968,4
1333,2960,4
4379,4384,5
4336,4364,8
4305,4371,4
4329,4396,5
1356,2644,5
1269,2570,4
1014,2554,5
1576,2600,5
3791,804,4
4449,4494,4
4447,4495,4
2407,3654,5
2306,2441,5
2335,3654,5
2437,3635,5
247,2527,6
4615,4633,4
351,45,5
1844,437,4
1482,1844,4
1250,2722,4
1074,3152,6
2776,951,4
2776,975,6
629,92,5
1787,240,4
1971,3205,5
4769,4772,4
119,3689,4
2457,3653,4
173,2411,4
2392,3607,5
2941,4395,5
4339,928,5
4888,4891,4
4916,4917,4
2260,2404,4
5307,5325,5
5330,5393,4
1330,3675,4
3787,5152,4
5408,5486,4
5412,5426,6
5412,5491,4
5429,5466,6
4626,5098,4
1801,5053,4
5544,5554,5
4084,993,4
5659,5670,4
5612,5619,4
4042,5464,5
4009,5458,5
4025,5419,5
4011,5448,5
4011,5471,5
4364,5414,5
2482,5148,5
1315,4184,5
4217,5066,4
5718,5760,4
5708,5793,7
1016,3453,4
1016,700,4
4554,5450,5
4673,4984,5
1651,682,4
2623,602,4
3957,602,5
2224,3947,4
5953,5964,4
3292,3330,7
1963,5133,4
1963,4391,4
6046,6099,4
6167,6176,4
6242,6294,7
1328,5764,4
4412,5500,6
2717,6017,6
1692,2509,4
3404,5467,4
3404,3998,4
3925,4640,4
2544,4967,4
4069,4593,4
6522,6548,10
6516,6567,4
2067,2518,4
3426,6142,4
6848,6880,5
6814,6897,5
6844,6853,5
6832,6880,5
6832,6884,5
1476,4205,4
3998,4205,5
3404,4264,4
4258,5467,4
6918,6960,4
7421,7437,4
7571,7581,4
2911,7505,5
7638,7680,4
5771,950,6
7721,7733,5
3587,5347,4
438,5744,5
438,5993,6
7866,7872,11
2068,7338,4
4458,7253,4
311,4809,4
8121,8149,5
8246,8257,4
8250,8288,4
8258,8263,4
172,4177,4
4395,5989,6
4682,5711,4
1343,4056,4
1329,7868,5
756,8350,7
2996,4689,4
1244,732,7
1265,3896,4
1641,469,7
1624,2569,4
319,605,4
1767,4716,4
2492,7671,4
6585,7110,4
1452,7575,4
2143,5015,6
5015,554,4
3642,7433,4
603,6032,5
324,6872,4
477,6855,6
5440,5706,4
5966,6869,4
5966,6829,4
6017,6839,4
6469,6870,4
4990,6824,4
5720,6825,4
1865,6848,4
4942,5724,4
6446,7029,4
3930,5716,4
6950,7442,4
2227,7437,4
1700,802,4
7082,7832,4
2684,4170,4
7463,7562,4
2868,7602,4
8935,8995,4
2285,853,4
7840,8966,4
7532,8024,6
3471,8142,4
3963,83,6
1146,564,5
2642,5220,4
3147,3255,5
3255,4726,5
1246,3255,5
352,3615,5
3115,551,4
1933,4786,5
3357,4765,6
1733,6127,4
1733,6396,5
3043,7754,5
9026,9096,4
9031,9069,4
117,2530,4
1345,5639,4
6565,7508,4
2273,6295,4
701,8121,7
5764,6030,4
5584,6813,6
6707,8158,7
5509,7602,4
6745,6813,4
3403,8132,4
2776,4249,4
1646,5509,4
5876,9006,4
5876,9057,4
4627,6807,4
1569,732,5
5989,8402,5
732,8485,5
4031,5404,4
6930,9009,4
364,6372,4
9384,9394,4
9383,9388,6
877,8843,5
3660,8135,4
9602,9622,5
9605,9692,4
9715,9742,4
7162,9513,4
5080,6310,4
4827,8072,4
9934,9958,4
3119,9028,4
2875,8777,4
10017,10083,8
595,8105,5
2269,4611,5
6418,6813,4
3590,6020,4
4076,9624,4
4449,9622,5
300,4553,5
5587,7068,4
10035,9386,4
4404,7636,9
2231,9626,4
2916,8268,4
7682,7844,6
1818,9699,4
191,9645,7
8137,8679,4
8197,8427,5
10349,10376,4
4827,8128,6
1824,9850,4
1617,9412,4
701,9398,4
10412,10481,4
10402,10431,4
10409,10416,4
10417,10476,4
10401,10434,4
10425,10482,4
10416,10442,4
2563,9619,4
1008,9661,4
1403,9053,7
8229,9529,4
10322,1389,7
10325,9834,5
3802,7505,5
8775,9410,4
4983,9445,4
5207,633,5
2358,4876,5
6707,9410,4
10107,7799,4
5233,8882,4
2441,5163,4
10128,2234,6
3754,5611,4
4774,4820,7
148,7898,5
1849,4774,5
10753,10764,4
10705,10751,5
10196,2433,4
10570,7319,4
11014,11090,6
11083,11099,4
11034,11085,4
11119,11165,4
11190,11193,4
11127,11150,4
11160,11189,4
11173,11176,4
11145,11189,4
11139,11141,4
11117,11181,4
11156,11199,4
11272,11276,6
10271,6512,4
2378,7656,4
10955,4756,4
1246,1678,7
9063,9621,4
11275,2701,4
2581,4453,5
10744,191,4
10795,2024,4
11361,11393,4
11353,11388,4
11442,11473,4
4080,4715,4
5423,9293,4
1511,1791,4
218,2976,7
10271,1475,4
633,7636,4
10548,4092,6
10697,3243,4
10697,6447,4
2678,7591,5
1966,9997,4
10975,5941,4
1904,8801,4
1413,9539,5
5587,9303,4
6228,8841,4
10331,7656,5
11388,2262,4
6148,8856,4
5953,839,4
2310,9954,4
5299,8010,4
4707,9770,4
4749,7671,4
2970,4749,4
11870,7823,4
6689,9653,4
5882,7094,4
10384,7968,4
10354,7229,4
10083,1138,6
210,2117,4
400,8912,4
6024,614,4
10058,5530,4
371,4823,6
2503,5132,4
2532,728,5
10722,4308,4
11407,1276,4
11407,4494,5
11478,4955,4
12035,12100,4
3432,4408,4
10460,6114,5
1528,7510,5
2062,7271,4
2953,5408,4
1321,9380,6
258,3243,4
10819,6827,4
7747,9386,5
3367,4363,4
3090,4632,4
10798,2180,4
1534,5395,5
11225,9385,5
10095,9493,5
11280,5748,8
9385,9955,4
10015,4917,6
3963,9955,5
5215,8927,4
11407,1464,4
1164,2185,4
870,9500,5
1240,2000,4
7682,8353,4
11803,4945,4
10173,9738,4
1064,7919,4
10229,10795,4
1079,6111,5
4275,6184,4
1020,4420,4
11793,7565,4
11860,6946,4
2964,9600,4
1074,4735,5
7444,9511,5
559,5671,5
6953,7018,4
2869,3316,4
11201,9874,4
8835,9376,4
10394,4200,4
10354,5747,4
1772,7327,10
10569,3332,6
2591,9083,4
3896,8818,4
1057,2251,4
3569,7453,4
1030,1337,4
360,7951,4
3529,5813,4
11253,1266,5
11315,8981,4
4058,4524,4
2271,3367,4
10757,1982,5
9300,942,4
10862,8595,4
3921,9063,4
2185,9954,4
12552,8035,4
11123,6584,4
12514,8869,4
10847,4872,4
11807,4872,4
5955,9544,4
11285,6591,4
11422,5120,4
1289,7845,4
11811,12600,4
11566,5526,4
11687,5714,6
1563,8871,4
12717,12799,4
12717,12759,5
10227,6294,4
52,6496,5
10446,5526,4
12358,3180,5
11844,972,4
1201,8474,5
1954,7626,4
137,9991,6
12648,5416,4
12604,6027,4
13636,13654,5
2160,905,5
6258,9576,6
3410,7956,5
6364,927,4
13651,2604,5
13195,8389,4
2076,9300,4
13432,6526,4
5910,9472,4
12299,5643,4
12173,5355,5
22,5355,5
11011,11834,5
5332,7462,4
8218,8882,4
10154,6146,4
1083,5922,4
12389,5240,4
13605,2243,4
13623,9366,6
8353,9649,5
10507,4810,4
12080,8132,4
1466,9445,4
637,9601,4
926,9507,4
11003,9901,4
1539,9410,5
3206,7917,4
6415,9856,4
11513,12948,4
13221,2112,5
10067,10196,4
12940,9381,4
10205,6591,4
11572,13163,4
7114,8552,5
1359,4740,4
11699,6575,4
11699,2927,4
12311,938,4
12323,978,5
10214,8763,4
2639,356,5
13950,7643,5
3484,6399,4
4711,8243,4
10652,9890,4
1740,4711,5
10631,11070,4
13295,1399,4
14751,14757,4
14701,14795,4
14728,14778,4
14768,14797,4
15180,15186,4
119,134,4
121,190,5
551,574,6
733,799,5
739,759,8
805,881,4
888,895,4
1002,1023,5
1026,313,5
1045,315,4
1297,1298,5
1369,1391,6
1405,1458,4
360,760,5
376,712,4
1617,1662,6
2144,2148,4
2102,2191,4
2111,2124,5
2155,2179,4
2136,2142,4
2201,2250,4
2415,2463,4
135,2320,4
121,72,4
2809,2887,4
40,84,4
425,471,4
618,631,4
762,778,5
730,771,6
759,766,6
901,961,5
1053,360,5
1263,1265,4
309,795,4
1057,781,5
1013,752,4
395,752,4
1919,1930,5
1957,1969,5
1917,1922,4
1943,1963,7
2123,2178,5
2137,2190,5
2173,2182,5
2255,2295,6
2268,2276,4
2454,2458,5
2410,2469,4
2438,2447,4
2426,2481,4
2534,2538,4
2608,2681,5
2612,2644,4
3153,3183,4
3317,3321,4
3145,638,4
3192,611,5
3446,3479,6
3491,3493,4
3436,3446,5
3411,3451,6
3414,3451,4
1509,2663,4
3580,3588,7
3632,3666,4
3678,3698,5
3714,3797,4
3820,3867,5
4020,4099,4
4025,4063,6
4009,4029,4
2199,690,4
247,3195,4
221,603,4
1842,2728,4
1300,293,5
1082,467,4
1247,3940,5
4203,4253,4
4245,4291,4
2153,740,4
1298,211,5
4383,4397,4
83,916,4
1369,951,4
1269,2554,4
2531,2655,5
2567,2655,4
2276,3505,4
4418,4429,4
4457,4483,4
1637,3894,4
4083,4395,6
4611,4675,5
4607,4617,4
4608,4633,4
4618,4646,4
4602,4679,4
4651,4664,4
4680,4685,4
2783,928,6
3206,3317,4
3286,4400,4
4713,4737,7
2486,3700,4
119,3634,4
1828,4665,6
4947,4977,5
3439,388,6
1084,3959,7
1263,1472,4
5018,5094,5
5026,5048,6
5278,5279,4
5361,5393,5
1330,2407,4
3635,988,6
1321,2928,4
126,941,4
2407,977,4
5139,859,6
5120,758,5
5435,5436,6
5431,5440,4
5431,5468,4
5426,5496,4
5409,5423,4
229,3858,5
1606,328,4
1837,4022,4
2912,4071,4
4376,993,4
4066,5499,5
1666,5404,5
4080,5499,5
4080,5414,5
1464,5495,5
1043,2477,4
3454,3676,4
1722,4678,4
3858,4297,4
5704,5768,4
5716,5782,4
5754,5796,5
5731,5799,4
5786,5799,4
5735,5757,4
5741,5764,4
5706,5711,4
5720,5743,4
5717,5780,4
5760,5797,4
4097,4152,8
1774,4330,4
2509,4950,4
2773,4904,4
1078,4957,4
1521,4665,4
2560,4430,5
1586,4646,5
3247,3336,5
132,670,5
1963,844,5
6036,6059,4
3867,5002,4
6107,6145,5
4702,5282,4
2869,5708,4
2773,6077,6
5491,6077,6
1643,2560,4
2560,4632,5
2544,4646,4
4593,5434,4
1673,411,4
6809,6885,5
6812,6874,4
6864,6869,6
6832,6854,6
6832,6885,6
6824,6847,5
4295,4988,4
4178,5420,4
1572,5367,4
1662,4295,4
6906,6938,4
4546,6618,4
7153,7162,6
7162,7193,4
7369,7389,5
5738,5992,4
1272,5775,5
1774,7550,6
5596,6711,5
7613,7616,5
7726,7771,4
184,4481,5
2886,5789,6
5789,5989,5
7859,7882,4
7160,782,5
3661,3858,5
1943,5026,4
8116,8127,4
411,5175,4
8350,8361,4
5096,6776,7
2996,5314,5
1053,6447,7
2534,262,6
2088,7186,4
2758,2910,4
2325,996,6
7580,8386,4
7580,7837,4
4896,7484,6
5769,6880,4
1817,6830,4
1619,6864,4
2734,4607,4
6063,6836,4
5761,6833,4
5744,6893,4
4607,6885,6
4607,950,4
6017,6893,4
2294,6809,6
5720,6872,4
1865,6878,4
1865,6809,4
1865,6825,4
6047,6825,5
4412,5964,4
5771,6864,4
5819,8402,5
7082,7868,6
8733,8775,4
4035,4421,4
3898,7601,4
3735,4550,4
8808,8888,4
8934,8968,4
7180,7433,4
4158,8045,5
5411,7082,5
4468,7868,5
5482,8353,5
3471,8454,4
8142,8686,4
814,83,4
6036,6382,4
1169,8692,4
711,8127,4
2432,8497,4
3560,505,4
3609,5812,4
9050,9095,5
3785,757,5
1587,8281,4
6591,8733,5
5620,9028,4
5584,5789,6
6750,7602,4
625,6750,4
5081,8299,4
5787,6773,4
5766,5819,4
1244,8403,5
5490,8089,4
8068,8402,5
8068,8411,7
5795,8007,7
2886,451,4
4700,8485,4
7034,8146,4
1369,5571,4
6783,707,4
7204,7899,4
3660,7713,5
3154,3866,4
1752,3440,4
9620,9672,5
9601,9659,4
9642,9648,5
9659,9683,4
9636,9640,4
9636,9648,4
253,7833,4
8598,8887,4
8006,8584,7
5855,9083,4
662,8516,4
4541,9999,5
3090,9058,4
4627,5579,4
5683,9665,4
5383,7131,5
1982,9619,5
5096,9684,4
388,9684,4
4541,9728,4
4092,7242,4
437,7718,4
1030,9989,5
2262,4253,7
10082,6512,4
10036,9392,4
2046,5813,5
2097,2581,5
347,509,4
6729,9626,4
392,9700,7
1822,392,6
382,9699,6
8171,8679,4
10376,10394,6
10313,10384,5
10384,10397,5
10327,8961,5
10384,4850,5
10378,8411,4
10412,10419,5
10412,10438,4
10418,10452,5
10483,10485,5
10431,10438,4
10433,10434,4
10439,10449,4
10401,10440,4
10451,10496,5
10470,10482,4
10449,10485,4
1403,9002,4
1246,7986,4
10396,2857,5
10517,10525,4
2482,9874,4
7860,9466,4
5423,7643,4
5007,6030,4
3223,9522,6
2728,9058,4
5612,9598,4
8120,8742,4
7799,8048,5
10313,9410,4
10548,9758,5
2684,6956,4
10128,9258,4
2336,6560,5
2841,7209,5
2024,9066,5
2012,6729,5
1849,2945,5
10706,10770,4
10701,10737,4
10705,10709,4
10728,10741,4
10818,10899,4
10850,10896,4
10911,10936,4
5721,9302,6
11118,11194,4
11141,11148,4
11132,11160,4
11132,11141,4
11139,11142,4
11114,11187,4
11216,11234,4
783,8165,4
10774,9066,4
10175,8420,5
11311,11388,4
10368,5207,4
7658,9776,5
219,9073,4
5278,9427,5
1709,7004,4
17,2857,7
8834,896,4
10939,8492,4
10939,3964,4
10253,1475,4
10576,3112,4
1927,9063,5
11542,11552,6
10899,167,8
11095,525,4
1927,8004,4
5669,8004,5
1966,8644,6
10975,9828,4
6099,8664,4
1413,9386,5
1791,2033,5
11802,11865,4
10806,2100,6
1191,4745,5
6706,7240,5
10910,9076,4
10812,5414,7
5132,7679,4
1404,2174,4
10016,400,4
10016,8912,4
3851,888,5
4364,7677,4
1296,371,4
400,5696,4
2108,7579,4
371,6522,4
2174,4823,4
4318,888,5
10037,8424,4
2117,2532,6
4580,7809,4
1490,4543,4
11784,9620,4
12057,12100,5
12052,12088,4
10017,4151,4
2489,4408,5
2458,7910,4
47,6111,4
4675,8368,7
10536,4363,5
10616,9386,5
6001,7180,4
10277,5219,4
10022,8684,6
1673,9395,5
6208,9385,5
10089,9395,5
10097,11400,4
5623,9385,4
1133,282,4
12177,12198,4
5058,633,4
10778,5021,4
11871,7682,4
11817,8851,4
5096,5277,4
6165,9280,4
5021,6777,4
7682,8406,4
4070,6464,4
8030,8851,4
10847,8901,5
4816,9369,4
11280,5116,5
5116,6208,5
11798,7014,4
11704,8045,4
6308,64,4
8539,9294,5
10009,5711,4
1315,1772,4
3133,7845,4
1580,4335,4
10382,7444,5
4895,6678,4
6001,8679,5
6205,9376,4
10572,6080,4
10283,4010,4
11896,3332,7
4732,6372,4
10238,3178,5
11667,2490,4
1232,4193,4
1129,5374,4
222,767,4
10179,11680,4
11315,7007,4
4636,7980,4
12113,3486,4
3528,5336,4
12570,12589,5
12508,12598,4
12508,12558,5
12517,12585,4
11456,5690,5
11662,1631,4
10455,10945,4
12328,3178,4
10954,839,4
10795,12579,4
12552,1739,4
4016,993,4
10365,11807,7
11483,2949,4
195,829,4
8910,9765,4
10705,4512,4
12310,763,4
4329,7845,4
11171,2964,4
10022,9862,4
1812,75,4
10667,3542,4
11814,6074,4
1863,8944,4
1863,5303,4
11844,8529,4
12083,7243,4
11909,8286,4
119,12113,4
1637,8326,6
11613,12940,5
5072,7469,4
11214,905,4
13142,13166,4
6306,9993,4
3465,4393,4
13364,13394,5
2214,3220,4
7544,864,4
8372,9202,4
119,3768,5
139,2258,4
10357,3529,4
5574,7064,5
10015,5464,4
2788,9101,5
11353,8687,4
13636,3702,5
2243,926,4
13557,2204,4
13265,6616,4
13899,7547,4
7995,8348,5
7209,7853,4
13605,5757,4
9599,9749,4
3403,7902,4
12284,726,4
12785,7072,4
13400,9721,4
5815,6993,4
10004,1651,4
11483,13215,6
10652,10908,5
13911,6072,4
13365,2778,5
2158,5260,4
10802,3680,4
7877,9777,4
13682,6758,4
810,8960,4
3112,3976,4
13404,2468,5
11450,7846,4
1723,5405,4
13669,8091,4
13848,270,4
12947,6864,4
14056,8013,4
10585,8234,4
13839,9494,4
12032,1545,4
4497,469,4
2724,8220,4
2994,9994,4
5101,9994,5
2106,8057,4
10067,5634,4
4740,8175,4
1774,5513,4
2826,3865,4
11502,13941,4
1,2761,4
11290,13276,4
14726,14768,4
14703,14756,4
14739,14780,4
10652,15113,4
15122,4711,4
266,274,6
324,355,6
506,514,4
574,594,7
606,684,7
763,773,5
706,731,5
760,764,6
878,891,4
1044,354,4
1029,309,4
1274,1290,4
1329,1382,4
1305,1311,4
324,751,4
362,760,4
1528,1575,4
1537,1559,4
2115,2145,4
2176,2177,4
2134,2148,4
2110,2129,4
2457,2472,4
121,2026,5
2531,2554,7
2750,2760,6
68,78,4
247,289,5
365,383,4
622,681,4
726,795,5
763,795,9
764,785,5
703,795,5
708,783,4
705,786,5
810,833,4
815,855,5
802,873,4
837,844,4
949,957,5
905,979,7
1015,347,5
1038,308,4
1208,1244,4
1208,1272,5
1244,1254,4
1347,1384,5
1077,363,4
1561,1569,6
1545,1547,4
1506,1595,4
1834,1873,4
1904,1973,4
1905,1970,4
1911,1923,5
2124,2140,4
2173,2188,4
2161,2174,4
