passenger1,passenger2,Number of flights together
2933,2975,4
1602,416,4
3155,3172,6
3233,3293,4
3259,3289,4
3545,3570,5
3536,3577,5
3537,3547,5
3672,3677,5
3712,3719,4
3776,3787,4
3702,3712,4
3817,3875,4
3906,3913,4
4028,4038,4
4035,4060,4
2197,244,4
3154,641,5
218,3151,4
2121,259,4
1456,1865,4
1458,1865,4
4106,4143,4
4171,4178,5
2522,684,5
1693,2522,4
1646,432,4
1220,230,4
1075,2656,4
2233,3561,5
4219,4229,4
4201,4245,4
4210,4228,4
3436,690,4
4329,4394,5
4339,4373,7
1394,933,4
1396,2997,4
1351,2988,5
1327,993,5
1576,2531,5
4407,4466,4
2441,3681,6
2407,3620,4
177,2492,4
4020,4321,5
4083,4339,9
1201,234,5
1005,3831,4
4683,4688,4
4602,4625,4
204,2776,4
1484,2857,4
2717,975,8
1082,1332,5
2754,2969,4
2509,4675,5
4085,694,4
119,2486,4
2781,4611,5
4814,4850,7
4816,4827,8
4916,4919,6
4925,4983,5
2842,4200,4
2429,3585,4
2325,3571,4
3678,920,4
2722,2954,5
3702,5194,4
5448,5451,4
5401,5443,4
5429,5478,4
5440,5478,6
1436,3806,4
1999,3709,4
5561,5593,4
5530,5551,4
4017,5467,4
2941,5432,6
2941,5419,5
4011,5414,5
1976,2477,5
3690,4319,4
4294,5022,5
1430,5076,4
4245,5096,4
5771,5777,4
5744,5789,5
5776,5794,4
5743,5798,4
5706,5766,4
1343,4031,5
2575,3472,4
3544,4942,7
3964,4947,4
3702,5815,4
399,402,4
2625,688,4
5978,5996,6
5922,5977,4
1982,4314,4
4391,5865,4
6017,6096,7
1214,3615,5
6322,6396,5
3120,5771,7
2760,5775,4
4969,5500,6
5481,6001,6
4946,6012,4
3930,6097,4
4674,6017,7
4903,6004,5
3861,443,5
1046,2509,4
443,4632,4
1598,2596,4
1662,6027,4
1548,1651,4
6575,6579,4
6827,6874,5
6832,6893,5
2403,5455,4
1548,4255,4
4178,5467,4
4082,4632,4
4082,5460,4
5009,5460,4
3208,5367,4
7122,7196,4
7324,7356,5
4106,7547,4
1326,1742,5
1012,878,4
1019,2001,4
350,3519,5
2031,996,4
3201,3528,4
2271,4610,5
5787,5989,8
7754,7786,4
324,5966,5
5734,6408,5
438,5964,5
4827,7352,4
6694,7204,4
4131,7136,4
1994,2062,6
5092,844,4
2062,4314,4
2507,4652,4
2620,5978,5
8194,8197,4
8355,8386,6
7765,8316,4
7726,8386,4
7331,8338,4
2182,6723,4
1281,712,4
8525,8553,4
1253,4634,5
1700,2530,5
3312,5841,4
3173,4473,5
1452,2101,4
1914,3122,4
6071,6817,4
1619,6096,4
5964,6897,4
4373,6825,6
5724,6824,4
5443,6008,4
6001,6853,4
6069,950,5
3544,5744,4
4316,5964,4
2294,5788,5
6039,6893,4
5788,6847,4
5788,6071,4
6049,6896,4
2773,6829,4
4412,6408,4
5771,6096,4
1078,6860,4
2916,5304,4
8656,8690,4
1182,6097,4
2644,5560,4
8710,8733,4
2401,4669,4
4035,5442,5
2238,7685,4
3950,8158,4
2776,7618,4
1230,4035,4
3735,8158,6
8928,8948,4
8933,8949,4
4158,7532,5
1752,3979,4
2928,3295,4
3295,4126,4
7820,8158,5
4223,979,4
2182,5548,4
2644,4502,4
8013,8497,5
5279,7650,4
1119,4492,4
1246,511,4
2745,4058,5
3802,4772,5
5612,6396,5
2723,595,5
8363,8976,5
2026,7951,5
6299,6550,4
467,6475,4
394,8293,4
6591,8383,4
5411,6786,4
2651,3077,4
9213,9278,5
5490,6052,5
5490,732,5
5911,8073,4
1789,8073,4
1095,340,5
4121,6208,4
2124,6208,6
9374,9392,4
3867,7754,4
1223,5586,4
1484,8108,4
3734,5865,4
9481,9496,4
1544,292,4
9620,9650,5
9648,9696,4
9686,9690,5
9622,9623,4
9757,9777,6
2433,3873,7
3445,7754,4
3963,9395,5
9850,9859,5
1319,8072,5
3127,3758,4
2068,8048,7
6020,7866,4
4249,5989,4
2529,9676,4
187,9664,4
4933,9690,5
1982,9665,5
4852,7131,4
388,5683,4
4270,4329,4
3844,5652,4
5198,7879,4
3875,8720,6
2080,9017,4
332,3640,5
3180,5592,5
10046,7625,4
846,9340,4
9014,9682,4
4820,7209,9
4820,6892,4
191,9014,4
392,4391,4
10204,10264,4
2336,9700,6
5058,7568,4
3432,4217,7
10128,8810,4
10334,10346,5
1190,4000,4
10368,6084,7
10322,281,5
10418,10456,4
10481,10496,4
10409,10483,4
10433,10445,5
10482,10494,4
10110,4841,5
3442,5328,5
4454,9855,4
10548,10565,4
2482,92,4
5546,7643,6
5544,9834,6
3802,8775,4
7505,7643,5
7505,9101,4
10625,10651,4
10668,4404,4
2068,6052,4
5668,7768,4
10550,9833,6
2518,7568,4
8598,9810,4
9363,9766,4
3064,5522,5
3064,4820,5
2945,7898,5
2841,6729,5
2231,8262,6
10776,10779,4
10727,10744,5
10704,10716,4
10703,10760,4
3858,7068,4
10805,10900,4
10945,10953,5
10613,2851,5
11025,11080,4
11034,11073,4
11128,11175,4
11130,11198,4
11138,11187,4
11121,11157,4
11120,11139,4
11136,11198,4
6832,8229,4
10926,1423,4
10731,4774,4
10756,2945,4
10714,382,7
10726,2024,4
10798,2354,5
10728,61,6
11322,11388,4
2226,4473,4
1070,11175,4
7810,9833,5
10541,8714,4
3677,9063,8
2718,8445,5
4514,8411,4
11726,11756,4
8964,9405,4
10900,2100,6
11003,7685,4
1992,7542,5
10203,7682,5
10234,8163,5
11803,5616,4
7937,9812,4
6689,9015,4
9076,9524,4
10310,5277,6
10812,8348,7
3275,8194,4
10017,7809,4
10017,210,4
10083,3432,4
4337,6987,4
4337,728,5
1670,3851,5
4364,8424,6
210,8194,4
4584,8266,5
6522,7579,4
557,6522,4
2174,4584,5
2503,5696,4
1283,7098,4
5031,6053,4
4137,4308,4
11930,5380,4
11466,5873,4
2514,6987,5
1287,8572,4
2544,3243,6
2544,8363,6
1475,8562,5
1475,7747,8
855,8679,6
4632,7747,4
4632,8257,4
10644,4170,5
5056,9977,4
10833,8679,7
10806,4543,5
11036,5447,4
2765,8406,4
11886,6787,5
6208,9359,6
4171,6471,4
10097,11221,4
3867,6471,5
2626,8980,6
11923,5055,5
2437,4945,4
10701,3551,5
10714,8163,4
10719,1966,4
2949,4810,4
6171,9930,4
11280,6317,5
10015,5943,4
10460,4827,5
11225,8368,6
12340,12358,4
3538,4768,4
10382,2408,5
10196,2408,7
420,9676,5
12440,12452,4
5278,9712,4
6001,8596,4
10266,3896,5
3065,8830,5
11332,7319,4
12035,5447,4
4636,8301,4
11074,11224,4
12557,12598,4
12557,12578,4
12540,12553,4
12516,12557,4
12514,12544,4
12521,12530,4
6823,8595,4
10112,8595,4
10975,6084,5
10975,1189,4
12532,9508,4
10015,3410,4
10022,8810,4
12250,7427,4
11483,4272,4
10315,2941,4
10720,3977,4
7060,9994,6
4059,4272,4
1289,4329,5
1482,9577,5
1555,9294,5
3307,9620,5
2702,4147,4
12746,12747,6
11304,5551,5
1268,6515,4
4075,4268,4
11562,1537,4
1153,7823,4
12815,12840,5
11881,2560,4
2594,4034,4
10446,11514,5
10440,1563,4
264,4793,4
7347,7877,6
139,5958,5
10591,9057,4
2478,7645,4
1169,4772,4
4275,8501,4
11712,1340,5
10115,7701,4
6902,7955,4
12535,8589,4
6435,7820,4
11513,3238,6
10004,5769,5
10227,10976,4
13648,13669,4
10093,7773,4
481,9875,5
4086,9465,4
13753,13791,4
13753,13777,4
10181,7612,4
2462,3601,4
13541,4115,4
13462,2204,4
1272,9478,4
11372,4210,4
13903,13943,6
10685,1225,4
3902,9146,4
10289,3907,4
11186,8995,4
11186,2439,4
10812,8036,5
11593,9152,4
5240,9653,4
10760,3041,5
10496,12582,4
9152,9653,5
4070,8036,5
13669,1977,4
2136,5615,5
2778,3680,5
12286,9749,4
13682,968,4
4037,6335,4
5661,8263,5
2778,3405,5
14022,14096,4
13781,3065,4
2468,9035,4
11416,1740,6
4459,8206,4
6067,7099,5
12323,1769,5
13249,7555,5
2112,9540,5
13296,8810,5
13564,7060,5
3889,4772,5
12940,8821,5
10585,12486,4
12476,4212,4
10595,11676,4
2994,5111,4
6323,7114,4
2112,4685,4
11528,7194,5
2106,5101,4
13296,8552,4
2868,2927,5
12717,4868,4
1723,4118,5
6764,9445,5
2875,8778,4
14754,14787,4
14727,14795,4
11290,15122,4
248,255,7
328,368,6
731,740,5
709,786,5
749,791,5
804,832,4
873,885,4
1023,313,4
1821,1848,4
1956,1988,4
1974,1989,4
1945,1989,4
2123,2199,5
2271,2290,6
2218,2257,4
2674,2699,8
38,76,4
211,266,8
274,276,6
506,555,4
681,688,4
662,694,4
731,766,5
702,725,4
724,752,8
701,785,5
1007,1053,5
1035,1095,5
1014,1024,4
1005,1062,6
1072,354,4
381,750,5
1906,1930,4
1902,1967,4
2124,2134,5
2124,2163,4
2158,2169,4
2111,2134,5
2107,2187,4
2211,2275,4
2410,2484,4
2004,2390,5
2520,2551,4
2522,2539,6
2617,2635,4
2722,2758,4
2929,2944,4
2941,2949,5
2925,2972,4
3101,3191,4
3116,3173,4
3230,3295,4
3380,3396,4
3332,3349,4
274,3123,6
208,604,4
283,625,4
276,684,4
264,625,5
231,3145,4
3463,3483,4
3483,3493,4
3401,3428,4
3414,3490,5
1553,2663,4
3582,3600,4
3536,3540,5
3507,3563,4
3556,3593,4
2165,652,4
2130,3183,4
3483,746,4
3719,3723,4
3808,3831,4
3805,3865,4
3955,3974,4
3939,3968,4
4057,4061,4
4040,4057,5
4036,4058,4
292,3114,6
263,690,4
2175,603,5
1197,525,5
2567,3180,4
2521,3104,4
1643,2541,4
1087,3184,4
1034,2556,6
1022,2650,4
1288,3071,4
184,86,4
4261,4277,4
4212,4285,5
4273,4279,4
4217,4220,4
3436,679,4
2153,763,6
4362,4393,5
4308,4355,5
4371,4387,5
1367,961,4
2969,961,4
1328,957,4
2975,935,4
1576,2570,4
2272,3507,4
126,2467,5
2068,3648,4
2427,3675,5
2427,3603,4
1004,2581,4
2758,2867,4
1429,1611,4
1248,2968,5
525,968,4
4113,92,4
1472,1722,4
4774,4775,4
1464,4399,5
2717,4012,5
2783,4016,6
2939,4388,8
4816,4870,4
4911,4993,6
1594,3451,4
1012,2672,5
5215,5235,4
3512,3694,5
2478,3599,5
2068,3567,4
2467,3578,5
2279,3603,4
1347,2935,4
1384,2334,4
126,2932,4
1313,3571,5
3871,5370,4
5446,5495,4
5479,5490,4
5435,5463,4
5467,5496,5
5401,5451,4
5412,5419,6
5423,5463,4
5429,5439,6
5438,5481,4
5420,5431,6
5419,5466,6
1413,5390,5
5514,5554,5
4046,962,4
5681,5684,6
4012,5468,4
4013,5432,5
1696,5458,7
1314,5404,4
1337,5490,5
4364,5426,5
4364,5435,5
1984,774,5
127,3707,4
2408,5116,4
1167,4169,4
4297,4678,4
5731,5774,5
5714,5715,4
5805,5876,6
5859,5881,4
1797,917,4
4346,5434,6
4856,5331,4
1865,4942,8
2220,3935,4
2793,3977,4
1521,4947,4
670,752,4
624,739,4
1513,2565,4
338,670,4
1261,1537,4
226,3919,5
5901,5952,5
2137,5885,4
6039,6075,7
6010,6080,4
2128,2457,5
6317,6343,4
2869,5741,4
5797,5976,4
4395,4682,5
1808,6067,4
4009,6088,6
6424,6494,4
1651,2596,5
3492,4069,4
4069,4430,4
1673,3650,5
6725,6733,4
6809,6870,7
6872,6889,6
6814,6885,5
6854,6869,6
5053,5367,4
4264,4632,4
1538,3184,4
3861,4212,4
4546,6694,4
7306,7336,4
7346,7389,4
5738,5952,5
2712,7543,4
1028,2035,5
7663,7694,5
5762,5957,4
3971,4850,5
3173,5841,5
2734,5771,7
7716,7752,6
7732,7755,4
3120,5724,5
477,5761,6
477,6469,5
7821,7859,5
7899,7900,4
2075,5048,4
1430,652,4
1963,2075,5
1818,2336,5
5959,6160,4
8202,8213,5
8256,8295,5
8245,8276,5
7369,8350,5
3477,4983,6
232,2543,4
4150,7608,5
5944,7603,4
2492,4435,5
2550,4150,4
6380,7193,4
2088,6572,4
5497,7528,4
2485,8307,4
4221,5012,5
4182,5059,4
6229,7956,4
5978,6951,4
2746,5842,4
1444,8072,6
5964,6096,5
4373,6847,4
2734,6001,4
5443,6889,5
6064,6848,4
477,6063,5
477,6885,4
6829,959,4
5761,6047,4
6897,997,4
3576,6469,4
4316,5720,4
4607,6854,4
5954,6049,4
6817,959,4
184,6830,4
4990,6874,4
5720,6844,4
2773,6848,4
5491,6878,4
4969,6885,4
5590,8402,6
5668,8411,7
451,5668,5
5716,6812,4
22,5912,4
1208,7039,6
7082,7866,7
3093,3278,7
2926,7082,6
4798,975,4
1352,4170,4
4416,7476,4
662,7433,5
3950,95,4
7685,8158,6
2857,95,6
1432,7606,4
7605,8132,4
8955,8971,4
8963,8984,4
8945,8963,5
8920,8960,6
8960,8970,4
8935,8948,4
8983,8986,7
8904,8963,5
662,782,4
1291,7603,4
4586,913,4
4126,991,4
1747,8019,4
2857,2926,10
4468,8289,5
1734,8654,4
1811,3012,4
1938,3115,4
5876,8254,4
4719,536,4
117,8246,4
2534,8882,4
7813,8906,5
2628,6550,4
286,860,4
2660,467,4
1624,5953,4
8251,9040,4
3093,5566,4
6707,7820,4
1940,8209,5
5566,8289,4
1244,6773,5
1613,2939,4
1613,6020,4
6418,6876,5
1789,4700,4
3743,6205,4
3660,5138,4
7652,7713,4
9539,9563,4
6441,8048,5
9630,9665,4
212,9212,5
8589,9237,4
3589,8887,5
1819,7851,4
3432,734,4
9816,9858,6
9921,9936,4
9922,9971,4
6322,755,5
10019,10046,4
4502,5137,4
5137,9920,4
3021,745,4
9763,9968,4
7319,8745,4
186,8745,5
2719,7661,4
2895,5813,5
2097,9063,7
5522,6622,4
6892,9626,4
325,8510,4
1800,3622,6
3112,8510,4
419,694,4
10220,10265,6
5538,8234,6
2234,5538,6
7560,9699,6
1163,2996,4
6474,8171,4
10329,10368,4
10352,10389,6
5303,7538,4
5303,7308,4
10110,9822,8
1055,4000,6
10327,6441,4
10315,8411,5
10353,3590,4
10412,10461,4
10407,10412,4
10414,10439,5
10423,10498,4
10445,10461,4
10458,5922,5
10409,3937,4
2068,7505,6
2482,5546,6
3286,3356,8
2745,3709,4
5544,9466,6
4441,9101,4
8509,8742,4
8742,9229,4
7122,8742,5
6805,7220,5
1677,2482,4
1289,4941,4
1437,3894,4
2841,9645,5
332,5403,4
10776,10778,5
10710,10785,4
10713,10798,4
10701,10716,7
10719,10720,4
10719,10760,4
10703,10796,4
1248,328,4
2653,3239,4
11034,11063,4
11119,11138,4
11128,11193,4
11174,11188,4
11183,11196,4
11173,11191,4
11140,11141,4
11140,11188,4
11121,11176,4
11109,11119,4
4253,662,4
10950,3506,4
5957,9828,4
6783,9621,4
10713,2841,4
11433,11460,4
10937,11046,8
8520,9231,4
1631,8024,5
1573,5325,4
3245,4778,4
11275,1164,7
11275,1927,5
5734,6013,5
1164,5850,4
8010,8595,5
11706,11764,4
11704,11753,4
5796,8961,6
11368,157,7
7064,9097,4
11011,11393,4
10523,157,6
11867,11870,5
515,6575,4
8030,8574,5
10356,6689,4
10954,7229,5
6689,7590,4
5882,7590,4
11521,8020,5
10168,7962,4
11914,11954,4
730,8169,4
8299,9258,4
3589,9380,4
7162,7919,7
5277,8736,4
7618,9362,4
237,5016,5
237,8194,5
2479,4010,4
10017,4580,4
10083,4337,4
4364,6987,4
4364,6522,4
241,7677,4
400,5132,4
557,7706,4
371,4188,4
728,7679,4
10037,8194,4
10497,4056,5
1434,4308,4
1300,4787,5
5116,7910,4
8084,8907,4
10644,9386,6
1342,9380,5
3112,7162,6
5925,9735,4
10022,4917,9
2054,5748,5
10024,7881,5
10024,2054,5
11221,1673,4
2410,3032,4
8024,953,6
3519,8024,4
10778,582,4
10234,6777,6
10234,11276,4
5277,8574,4
7950,9359,5
5653,9369,6
12341,12358,4
486,9828,4
1562,9833,5
1772,1812,4
2722,8922,4
5911,8505,4
10149,7166,4
12428,12494,4
3178,8706,5
1057,1462,4
1041,7187,4
10731,932,5
1555,9862,5
2669,8212,4
10130,10691,4
1410,7222,4
3065,7222,4
11035,11308,4
10837,7862,4
12047,3290,4
11767,2869,5
264,7654,4
5603,8084,4
2391,517,4
12144,5418,6
12533,12559,4
12535,12590,4
11114,5690,4
4444,9906,4
1592,9969,4
3356,3545,4
5043,9516,4
11840,3020,4
5111,7721,7
1563,9600,6
4903,6865,4
119,7007,4
12111,5643,4
12068,7346,4
10244,9046,4
3896,4718,5
12730,12747,4
3542,796,4
12919,12958,4
407,4930,4
11529,6899,4
12883,5418,5
3529,3889,5
13105,13160,5
13105,13163,4
1421,1942,4
11590,4502,4
13435,13483,4
13549,13579,6
5007,6535,5
10024,1825,4
1266,558,4
3529,8529,4
10357,139,4
13608,13637,4
13663,13693,6
13616,13685,4
1074,12006,4
13579,9478,5
10909,2274,4
11018,7014,4
10548,10960,4
1992,6261,5
11613,4772,4
4645,8642,4
1196,1740,6
5417,833,5
11070,11353,5
3875,8036,4
11593,8036,4
10767,12389,4
10767,456,4
5414,9653,5
3910,8353,4
5922,6743,4
3405,6336,5
1451,6336,4
14069,14076,4
10585,11450,6
1132,6833,4
12787,1723,5
13644,4037,4
12947,14077,4
13249,8810,5
13296,2112,5
10605,356,6
4166,8057,5
13284,5212,5
13948,9285,4
6960,7668,4
10837,12477,4
5553,7591,5
5007,5101,4
