passenger1,passenger2,Number of flights together
10357,11552,4
10473,8514,5
12881,5998,5
2614,7643,4
8252,8317,4
13215,13268,5
2043,2522,4
1740,2149,4
1142,9653,4
10264,5857,4
2160,8871,4
11041,8754,4
4576,5464,5
1424,481,5
3779,5377,4
10244,7823,5
3030,4796,5
11198,13644,5
1071,4086,4
11559,2065,5
2243,5275,4
1198,8222,4
7820,9179,4
13244,6526,4
13857,13896,4
13174,6107,4
10685,11812,4
10507,6903,4
3759,9890,5
8243,9159,4
4899,7949,4
10340,3615,4
10760,9777,4
12389,4070,5
2549,456,4
13644,7395,4
6532,9599,4
210,9932,5
1723,5632,5
12119,13669,4
12492,9649,4
11450,2468,4
6414,9179,4
12064,7620,4
6307,7851,4
2251,2713,4
11198,7959,4
1143,13240,4
1947,8206,4
13525,13862,4
11513,14011,4
11587,7555,5
11587,6293,5
6857,7661,5
13564,5007,5
1769,8810,5
4770,7661,5
3488,4212,4
12477,3488,4
12231,5371,4
13781,8167,4
7085,7593,4
2069,8810,4
3319,4957,4
42,6323,4
183,712,7
10205,8810,4
10205,13221,5
10167,13380,4
11699,1688,4
1735,3629,4
12298,13565,4
1196,3759,4
8961,9445,5
10652,11416,5
1850,5920,4
311,8961,4
10631,4090,4
12163,14071,4
13329,8763,4
10116,9265,4
14752,14782,4
14720,14767,4
15121,15122,5
15130,15186,4
15122,6764,4
183,8088,4
255,293,7
606,688,4
726,741,4
779,784,4
751,799,5
1023,1043,5
1437,1472,5
385,721,6
368,791,4
360,706,5
376,758,4
1966,1967,4
1946,1970,6
2153,2199,6
2108,2138,5
2664,2691,4
2666,2685,5
313,381,6
328,378,5
613,664,5
703,791,5
730,760,6
734,771,5
801,894,4
806,823,6
918,934,4
1030,1067,5
1002,1053,5
1001,368,9
1228,1287,9
1315,1332,8
1436,1467,4
1417,1500,6
1416,1459,5
1423,1452,7
1685,1688,5
1960,1997,4
1915,1928,4
2122,2135,4
2174,2196,4
2156,2174,4
2226,2262,4
2216,2228,4
2465,2481,4
2583,2592,4
2530,2572,5
2554,2568,4
2528,2547,5
2709,2728,4
2951,2965,5
3078,3090,8
1278,481,4
3195,3198,6
226,3180,4
3149,682,4
3436,3447,4
3411,3475,4
3411,3463,4
1569,2655,4
3502,3540,5
3554,3578,5
3503,3536,4
3645,3678,4
1811,2745,4
3461,716,4
1023,3483,4
3444,746,4
1095,3413,4
3723,3756,4
3824,3871,4
3930,3955,4
3979,3997,4
3974,3980,4
3947,3952,5
4051,4069,4
4023,4027,4
4038,4091,5
4077,4079,4
221,3195,4
3195,609,4
1476,2710,5
443,650,4
2567,274,5
2600,684,4
1693,248,4
212,2527,4
1677,625,9
1238,2604,4
2229,3565,4
4208,4223,6
2531,266,5
4304,4363,4
4309,4364,7
4361,4377,5
4308,4397,4
1388,2612,4
1351,979,9
1322,2969,7
1370,951,5
2655,331,5
2268,3568,5
4464,4493,5
4464,4465,4
2315,2405,5
4080,4373,6
3849,4534,5
3818,4548,4
4620,4677,4
1422,1696,4
1034,2400,4
119,3672,4
2457,3672,4
121,3637,4
2759,4399,7
2717,4011,5
2645,3911,5
1822,3089,6
1800,229,4
5119,5193,4
5313,5358,5
5312,5352,4
5308,5325,5
2293,2996,4
2325,3536,4
1347,3554,4
130,2255,4
2985,3577,4
1384,3589,4
1398,2951,4
4544,5396,4
2734,2993,8
309,3482,4
3147,574,4
5408,5456,4
5401,5429,6
5420,5458,4
5476,5500,4
5409,5416,4
2743,4022,4
5606,5696,5
2959,5463,4
1371,5491,5
4009,5466,5
4025,5491,5
4339,5471,5
4316,5423,5
1464,5479,6
1798,794,4
4260,4626,4
5775,5793,6
5772,5792,5
5743,5766,4
5748,5754,4
5720,5734,8
5759,5780,4
4814,5343,4
4611,4933,4
2781,4947,4
2220,4454,5
1587,2251,6
3527,3991,5
1972,5171,5
380,3957,5
1261,419,4
3569,602,6
5963,5994,5
5923,5937,4
5922,5996,5
5959,5962,7
5133,652,4
2137,844,4
6035,6045,4
6068,6079,4
6058,6065,4
6084,6093,4
5002,774,4
5775,5946,6
2280,5490,5
224,614,4
6418,6456,4
1617,5422,5
1651,5434,4
391,4656,4
1548,4552,4
3963,6092,4
1572,4552,5
2596,4430,5
6622,6656,4
6889,6897,6
2544,2710,4
1538,5367,4
1538,5460,4
4069,4264,4
6908,6921,4
7039,7082,8
7245,7273,4
7306,7392,5
1254,4092,4
5549,6773,5
5554,6725,4
7623,7638,5
3453,494,7
2523,3676,4
4481,959,5
7829,7849,6
2926,4072,6
4245,4391,4
1766,1946,5
1531,5812,6
1605,602,4
1034,3971,4
8116,8142,4
7331,7790,5
211,4152,5
7713,7822,8
8562,8596,9
4983,732,6
247,732,4
1767,5944,5
1767,3173,4
2786,7671,5
1504,3279,4
2797,7590,4
1005,2797,5
6261,7913,4
324,6896,4
1817,6814,4
4373,6096,4
5443,6839,4
438,6824,4
5977,6016,4
2717,6833,4
2717,5954,4
6063,6885,4
5761,6884,4
3576,5706,5
5744,6872,4
3120,6853,5
5954,6858,5
2294,6874,5
6039,6896,4
2773,6884,4
2773,6889,4
4412,6869,4
1884,6847,4
2601,6784,4
4280,854,4
8662,8692,4
3278,3503,7
3383,4782,4
2645,853,4
6930,898,4
2857,7662,6
3735,441,6
8977,8988,4
8914,8960,4
8957,8969,4
1700,6774,4
2392,467,4
7662,7866,10
2926,4468,5
8454,8686,4
1173,4981,5
3637,4717,4
4247,5246,4
6590,8212,4
3220,4774,5
3493,7375,4
256,7400,5
9091,9098,4
9009,9030,4
9014,9030,4
3837,7747,7
2960,7768,6
2273,6299,4
249,8146,5
494,8604,4
3665,6060,4
7591,8227,4
4580,7833,4
5869,9072,4
3093,5505,4
5584,6796,5
3418,625,5
2776,6796,4
1635,4249,6
441,6707,4
9252,9283,5
2527,6010,5
4983,5590,4
5911,8461,4
2939,3477,5
2886,6773,5
6773,8093,5
1076,8291,4
9367,9386,4
4484,6102,4
1158,3905,4
2732,8146,4
9672,9686,7
9602,9611,5
9715,9760,5
9781,9782,4
3468,6805,4
6003,680,4
3253,7860,4
9910,9987,4
4165,5612,5
3119,6583,4
8501,9291,4
8506,8814,4
3727,6748,4
1223,7538,4
4359,9997,8
9586,9988,4
481,6507,5
3418,5668,5
9313,9910,4
4546,9970,4
4449,5096,5
4555,9696,4
4933,9672,4
6776,9648,4
1089,300,4
182,484,4
1079,2054,7
7560,9014,4
2231,7209,8
419,4955,4
10267,10283,4
10156,3242,4
5138,5942,4
1020,6765,5
1020,3447,5
6827,6912,5
2996,8427,5
10104,8949,4
10389,10397,6
2755,6769,4
10145,2755,4
8803,9859,5
9362,9766,4
8121,9942,4
10322,1641,4
10412,10417,4
10407,10438,5
10415,10454,4
10409,10457,5
10405,10437,4
10401,10480,4
10425,10439,4
10416,10431,4
1013,9665,4
1451,3234,4
5812,9436,4
1389,6447,4
10550,10594,4
3153,4441,5
5668,7896,4
2068,9101,4
2068,8355,5
2482,4772,4
8363,9410,4
4283,8048,4
5544,9410,6
574,8007,4
10107,6805,5
10107,3153,5
10659,10697,4
2586,3025,4
1599,6154,5
5260,6474,4
290,5760,4
10110,2443,4
4820,8729,6
3064,382,7
174,6729,5
191,3187,5
1822,2012,5
10760,10796,4
10726,10764,4
10770,10798,5
10705,10798,4
10703,10728,4
1276,5416,7
10858,10880,5
2063,7718,4
10979,10991,4
10508,9945,4
11119,11153,4
11124,11189,4
11106,11129,4
11129,11135,4
11138,11169,4
11103,11160,4
11142,11193,5
11115,11196,4
11135,11145,4
11122,11148,4
11143,11174,4
11153,11165,4
2857,718,4
11256,1343,4
2581,9621,4
10785,3618,4
10799,8260,4
6344,9451,4
10440,4080,6
2544,8562,5
708,8873,4
6529,9757,4
3029,3245,4
3029,4778,6
11296,4778,4
10812,4841,4
11080,2482,4
5734,8165,4
4650,6858,4
8444,9063,5
10975,1343,4
1246,1464,5
11674,11683,4
6541,8010,4
2970,8542,4
1024,7671,5
1024,4514,6
5377,6251,4
1263,2625,4
2000,7837,6
10048,690,6
1240,7682,5
4110,9296,4
6706,7229,5
3298,7007,8
1173,11834,4
10806,9376,4
3611,5575,5
3416,3880,4
582,8353,5
2000,7825,5
1230,7540,4
3275,4584,4
8194,863,5
1138,7579,4
3851,8266,4
400,5016,4
6024,6522,4
2489,728,5
2174,7579,6
2532,4580,4
4580,736,4
1413,8867,4
2117,5358,4
10083,4789,4
1528,2062,4
11067,6317,4
4315,4816,4
4363,9758,4
258,4363,4
10819,9068,4
3416,9977,4
3290,5447,4
4945,8406,5
4872,993,5
1534,6787,5
11262,4483,5
11888,1191,5
7656,9493,4
11400,1860,4
1747,9493,5
9493,9725,4
10015,5748,6
10975,11919,4
11972,8149,4
8511,9752,4
6084,6823,5
10716,582,5
6464,7837,4
1240,8406,4
10719,4070,4
382,7682,4
10310,1966,4
10596,8784,5
11194,970,4
11067,9725,4
11280,4713,5
7983,9331,4
10022,8368,6
5116,5748,5
4737,8684,6
11796,3894,4
11796,4275,4
5416,5575,4
5711,9225,4
7581,9516,4
5540,8375,4
12438,12497,4
10180,2768,4
11201,2201,4
4611,8838,5
1431,9833,4
435,8539,4
11285,9294,4
10379,11896,4
4217,865,4
9094,9508,4
3298,8981,5
11633,360,4
3529,9409,4
3367,6532,5
12069,6394,4
12018,2378,4
11274,11561,4
12559,12563,4
12563,12590,4
12508,12540,5
12515,6208,4
482,7956,4
4683,7579,4
12761,12797,4
11329,2272,4
12552,1537,4
3513,9791,4
11066,9997,4
4502,7801,4
6323,9435,5
8252,905,4
13112,13163,4
3465,6409,4
10638,7820,5
3238,6060,4
11273,12653,5
2214,9707,4
2197,7205,4
10880,12273,4
10760,11073,4
10154,9443,4
4673,5319,5
5072,6072,4
638,7593,5
11136,9576,5
10306,7341,4
13671,2274,4
3601,3957,4
12244,9713,4
13822,13857,4
13851,13853,4
1950,8581,5
13861,7228,4
6332,8243,4
10314,10653,4
456,741,4
1829,2685,4
12570,9466,4
10767,7451,4
13638,9369,4
13217,6532,4
10507,12189,4
10004,6903,5
12570,5161,4
11307,2479,4
10627,11307,4
13970,5319,4
7350,8091,5
11326,3549,4
11717,2007,4
4021,9864,4
14039,14100,4
12841,9035,5
11834,8674,4
11450,8025,4
11717,137,4
13848,2082,5
11496,9280,4
14091,2035,4
12948,14091,4
13221,4957,5
6535,7721,5
13564,7661,6
12088,3065,4
12064,5681,4
10837,1545,4
517,6981,4
1826,7085,4
2069,7661,4
2588,3897,4
183,2994,4
7661,9101,5
2099,938,4
14207,14225,4
14288,14291,4
13571,8763,4
12981,5741,4
2388,3048,4
11070,9445,4
4744,8446,4
3679,4744,4
12552,8763,4
6050,8778,4
14751,14795,4
14714,14731,4
10652,15121,4
210,237,5
274,294,4
440,443,4
542,574,4
590,594,4
729,786,5
726,731,5
746,797,6
758,795,8
701,709,6
1001,1057,6
1038,1043,5
1089,1100,4
1002,315,4
1381,1396,6
313,797,4
1554,1577,4
1611,1641,4
1807,1827,4
1916,1962,5
1913,1989,4
2131,2148,4
2146,2147,4
2165,2185,4
2281,2290,4
2463,2481,4
344,399,4
610,624,5
609,641,4
609,655,4
726,773,5
762,785,5
869,883,4
844,868,5
829,846,5
802,811,4
932,998,4
913,979,7
1047,1066,4
1013,362,5
1001,328,5
1250,1273,6
1314,1369,5
1401,1447,4
1811,1831,5
1962,1988,4
1947,1984,6
1918,1957,4
1911,1970,4
1975,1994,4
2126,2134,4
2122,2162,4
2107,2188,4
2136,2160,4
2204,2232,4
2225,2262,4
2212,2263,6
2213,2274,4
2440,2472,4
2401,2491,4
2514,2576,4
2514,2568,4
2554,2600,7
2620,2669,6
2816,2857,7
2934,2954,4
398,430,5
3225,3285,5
3436,3475,5
3444,3491,5
1247,1506,5
1583,369,4
3523,3585,6
3535,3539,6
3540,3578,5
3507,3551,4
3547,3563,5
3645,3671,4
3603,3648,6
3607,3615,4
3402,760,4
3702,3794,4
3824,3867,5
3904,3931,4
3956,3982,4
3917,4000,4
3914,3980,4
4026,4056,4
4013,4051,4
4012,4083,10
4009,4069,5
2178,218,5
2183,286,4
244,3195,5
263,3151,4
2191,300,4
2186,3122,4
1134,525,4
1157,528,4
1666,2511,8
1537,3919,5
2244,3513,4
2857,3093,9
4283,4284,5
4203,4271,4
3410,603,6
3446,673,4
1053,272,4
3154,759,4
3114,751,4
1005,2801,5
4370,4397,4
4307,4359,4
4336,4395,4
4320,4361,4
4354,4386,5
4332,4346,4
1391,2959,4
1351,993,7
1369,901,5
1371,2959,9
1598,2554,5
2295,3563,4
4449,4465,4
4440,4473,4
4407,4469,4
4412,4431,4
4456,4494,4
2315,2498,4
2038,3661,4
2325,3648,4
4556,4575,5
4066,4353,7
4053,4309,6
3883,4559,4
3814,4530,4
4633,4640,4
4617,4690,4
1837,2802,5
1034,2780,7
2734,3087,4
1391,1444,4
2912,3046,4
1482,915,7
2802,993,5
2802,2912,4
1314,2789,6
288,4073,4
4774,4787,4
165,2457,4
2390,3643,4
1865,4607,9
1371,4373,5
1696,4012,7
2511,4016,5
4013,930,6
4843,4846,4
4947,4991,5
4979,4980,4
2554,4407,4
2620,494,5
2672,3911,5
1252,2669,5
1447,3173,7
5008,5009,5
5152,5154,4
5154,5191,4
1938,239,4
3299,4070,6
2222,912,5
3698,946,4
2334,2951,5
1375,2780,5
1381,435,4
1352,2171,5
5477,5490,4
5408,5471,4
5468,5490,7
5464,5486,9
5464,5479,4
5421,5491,4
5451,5494,4
5459,5499,4
5126,648,5
5560,5583,4
5643,5697,5
1666,5499,5
4388,5481,5
4388,5468,6
4052,5409,4
1971,5122,4
2435,3205,4
4297,5333,4
4297,5026,4
5777,5795,7
5731,5767,6
2544,3861,5
1548,3963,5
419,649,4
1649,399,4
1219,374,4
363,3912,4
1537,402,4
226,2700,5
5951,5966,4
5978,5990,5
5989,5993,4
1982,899,4
5127,5865,4
6018,6073,4
4432,688,6
1608,5982,4
1865,6071,6
2294,6001,6
2294,5443,7
2251,5486,4
5440,6071,7
1701,592,4
1654,4670,5
3404,6027,4
4552,4945,4
4945,6027,4
3527,5422,4
1662,3937,5
1548,1643,5
4593,4945,4
129,2053,4
4995,6412,4
6839,6855,5
6853,6870,6
6847,6893,5
6832,6866,5
6803,6810,4
4430,5025,6
4205,4646,4
3184,5455,4
1538,3998,4
1476,2596,5
6911,6975,4
7026,7089,4
3266,6694,4
7431,7436,4
5051,813,6
1028,2162,5
5720,5977,6
5774,5935,4
2676,4807,4
3994,4850,4
494,6111,4
172,4294,4
2916,917,5
2272,4441,4
187,5841,6
2134,2462,4
7765,7784,4
7757,7769,4
324,5788,5
7829,7858,5
4217,652,7
2075,5885,5
4223,844,4
2288,5885,5
8226,8295,4
8221,8238,4
1472,485,4
8314,8362,4
5055,8004,5
3670,5435,5
8519,8593,4
2578,428,4
334,7608,4
6503,813,4
1005,4591,4
1858,478,4
3463,4387,5
6083,8074,4
5303,6931,4
1436,5978,6
6974,7439,4
5706,6829,4
5443,6833,4
5977,6825,4
2717,6809,4
6063,6866,4
4674,6854,8
6077,6870,4
6847,997,4
3576,6817,5
4316,5966,5
5744,6885,4
5744,6898,4
4607,6896,4
6017,959,4
3120,6832,5
4990,5993,4
2993,6854,4
6049,6408,4
4481,6017,4
1789,8411,5
1769,253,4
6986,7450,5
2401,5477,4
8653,8684,6
8654,8684,5
6097,7832,4
1209,5560,5
8725,8800,4
8758,8788,4
2906,7618,4
2326,625,4
4550,7685,4
8958,8986,5
8956,8968,5
8956,8984,4
8960,8993,5
8936,8960,6
8961,8984,4
5469,7632,4
3590,8158,8
7605,7866,7
3503,95,6
1531,4717,4
5332,6322,4
3317,3493,4
595,7640,6
1335,4862,4
1335,2446,4
292,8604,4
272,3734,5
2728,5764,4
6524,7104,4
7533,8702,4
4249,441,4
6512,8241,4
9212,9252,7
4627,5787,4
5766,6773,5
1389,9069,5
1223,2446,4
1484,1700,5
7652,8280,4
1430,3650,5
4034,8960,4
9686,9693,5
9784,9793,7
9705,9764,4
2392,3459,4
2472,6523,4
7506,822,5
3297,3801,4
6604,7210,4
2886,3503,4
3177,7868,4
5435,9365,4
5465,8261,4
8824,9684,6
4852,9601,5
5572,9649,4
5572,5652,4
3626,9683,5
1089,4860,4
7718,7879,4
1800,7718,4
2012,61,6
7661,9968,4
8078,846,4
10162,10173,4
347,7643,4
1849,6892,4
6729,6892,4
1715,382,7
392,4820,7
10110,6054,4
276,726,4
7898,9699,6
1163,5314,4
10346,10349,5
10349,10377,5
3925,6694,4
7650,9871,4
8803,9822,6
1190,3483,4
2960,7605,4
5737,8363,4
4158,701,4
10334,6084,4
10396,8961,4
10376,2625,5
10457,10484,4
10408,10420,5
10442,10458,4
2441,4881,4
9264,9868,4
1533,3807,4
10432,3442,4
9114,9735,5
9465,9954,5
3867,9493,5
3278,3356,5
5668,9834,6
10619,10658,4
4786,6295,4
6827,9068,6
2354,5330,5
1434,4820,4
3187,392,5
1637,3618,5
10716,10770,4
10706,10756,4
10704,10778,4
10720,10741,8
10712,10780,4
10778,10799,4
11014,11048,4
11027,11074,6
11060,9097,4
11175,11187,4
11118,11193,4
11178,11180,4
11137,11142,4
10945,8273,4
10963,1451,4
3990,7298,4
1831,4467,4
11271,4467,4
11271,6777,4
4591,783,4
4453,4650,5
4453,9761,4
10788,4774,4
10770,8262,4
11352,11362,4
11336,11337,4
11407,11478,4
3078,9068,5
10253,10576,4
3243,6180,6
3029,6468,4
3245,4650,4
10899,9282,8
7507,9063,7
10163,8818,4
7853,839,4
10409,525,4
11821,11868,5
10570,1247,4
5966,8841,4
10740,7685,4
2706,5167,4
1904,4732,4
8919,9751,4
253,4031,4
10206,8574,4
11833,5616,4
11090,6116,5
2861,456,4
167,7919,4
10819,1097,4
4337,8424,5
210,2489,4
241,4584,5
400,5530,5
1041,3851,4
4584,6522,4
10058,4269,5
7809,8912,7
2108,7098,4
4728,736,4
3432,4580,4
5031,614,4
7076,888,4
4269,4728,4
4217,7706,4
5016,5132,4
11478,269,4
11007,5016,8
1581,5594,4
4675,9421,6
4816,628,5
2544,4293,4
2201,9376,5
258,3416,5
3223,4293,4
11137,3029,4
8406,8851,5
2333,2468,6
10024,4827,7
4494,9063,4
1464,4749,5
10975,7737,4
2718,5380,4
1246,5873,4
10203,9951,6
10796,9280,5
10234,3361,4
3322,382,4
10714,6464,4
10719,5021,4
10719,11276,6
11948,2437,4
8163,8851,4
10640,5395,4
5016,8245,5
5690,8323,4
4484,8323,5
5748,628,4
2062,9369,4
10095,10460,5
6114,6208,4
11524,1598,5
10104,5711,4
7581,9822,4
9503,9957,4
435,4735,5
420,4891,4
12435,12440,4
4249,8659,4
2049,2681,4
10238,9094,4
486,7667,4
2123,3645,4
2333,7341,5
11610,9548,4
10227,781,4
10227,9600,4
7777,8541,5
10691,11171,4
2046,79,4
5925,8981,5
12100,8988,4
11840,8030,5
1365,4147,4
11376,9623,4
1218,953,4
11593,12586,5
12220,7163,4
3178,3956,4
12381,3178,5
10767,9822,4
139,4478,6
1482,3546,6
1031,1337,4
11422,2969,4
7975,8674,4
5044,75,4
11870,4102,4
4810,6532,6
12947,12948,7
11211,7346,5
2575,5048,4
11239,7800,4
1649,3409,4
10484,11307,4
2408,9174,5
1562,2795,4
3238,4953,4
3992,7200,5
2197,5147,4
10858,5769,4
13414,9816,5
5054,613,4
6400,9811,4
1788,9805,5
13640,13665,4
13648,13657,4
10034,1526,4
11509,8754,4
6303,9723,4
2427,72,4
13663,9696,5
11088,5058,4
2076,3601,4
3953,6099,5
13541,6526,6
13833,13856,4
13842,13899,6
13869,7286,4
2604,9017,4
10812,4972,4
11527,9171,4
2685,9171,4
12586,3615,4
10762,7995,5
13627,5910,4
10908,435,4
13946,6072,4
10802,9856,4
12126,2125,4
14055,14093,4
